# Configuration
#   Username: Nicholas W. M. Ritchie
#   Timestamp: 2025-10-23 12:49:27
#   Application: spex version 0.0.121
#   References: `N132962 20 keV` revision 88 - 2025-10-23 11:16:18 -04:00
# Configuration warnings
#    None
# Spectrum
#   SPI MM1 Andradite[0][all]['SPI MM1 Andradite[0][4].msa']
# Fit warnings
#   Removing Ti from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[Mn L₃-M₅ + 13 others] = -0.03616 ± 0.00045' is more than 3σ negative.
# Quantification results
#   Residual written to SPI MM1 Andradite[4][4][residual].msa.
#   Plot output to 'SPI MM1 Andradite[4][4][quantify].pdf'
# Spectrum
#   SPI MM1 Andradite[5][all]['SPI MM1 Andradite[5][4].msa']
# Fit warnings
#   Removing Ti from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[Mn L₃-M₅ + 13 others] = -0.03466 ± 0.00045' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
SPI MM1 Andradite[5][all],O,8,15.999,0.42142,0.04821,0.39780,0.02740,0.61096,0.02719
SPI MM1 Andradite[5][all],Mg,12,24.305,0.00025,0.00003,0.00024,0.00003,0.00024,0.00003
SPI MM1 Andradite[5][all],Al,13,26.9815384,0.02688,0.00012,0.02537,0.00116,0.02311,0.00162
SPI MM1 Andradite[5][all],Si,14,28.085,0.17262,0.00053,0.16294,0.00743,0.14257,0.00997
SPI MM1 Andradite[5][all],Ca,20,40.078,0.25150,0.00018,0.23740,0.01080,0.14555,0.01017
SPI MM1 Andradite[5][all],Ti,22,47.867,0.00000,0.00002,0.00000,0.00002,0.00000,0.00001
SPI MM1 Andradite[5][all],Mn,25,54.938043,0.00300,0.00004,0.00283,0.00013,0.00127,0.00009
SPI MM1 Andradite[5][all],Fe,26,55.845,0.18371,0.00013,0.17341,0.00789,0.07630,0.00533
# Notes
#   Analytical total: 1.059 ± 0.048
#   Duane-Hunt: 20.18 keV
#   Residual written to SPI MM1 Andradite[5][4][residual].msa.
#   Plot output to 'SPI MM1 Andradite[5][4][quantify].pdf'
# Spectrum
#   SPI MM1 Andradite[6][all]['SPI MM1 Andradite[6][4].msa']
# Fit warnings
#   Removing Ti from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[Mn L₃-M₅ + 13 others] = -0.03192 ± 0.00045' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
SPI MM1 Andradite[6][all],O,8,15.999,0.42179,0.04828,0.39770,0.02742,0.61141,0.02720
SPI MM1 Andradite[6][all],Mg,12,24.305,0.00018,0.00003,0.00017,0.00003,0.00017,0.00003
SPI MM1 Andradite[6][all],Al,13,26.9815384,0.02579,0.00012,0.02431,0.00111,0.02217,0.00155
SPI MM1 Andradite[6][all],Si,14,28.085,0.17230,0.00053,0.16246,0.00741,0.14228,0.00997
SPI MM1 Andradite[6][all],Ca,20,40.078,0.25109,0.00018,0.23675,0.01078,0.14530,0.01017
SPI MM1 Andradite[6][all],Ti,22,47.867,0.00000,0.00002,0.00000,0.00002,0.00000,0.00001
SPI MM1 Andradite[6][all],Mn,25,54.938043,0.00294,0.00004,0.00277,0.00013,0.00124,0.00009
SPI MM1 Andradite[6][all],Fe,26,55.845,0.18648,0.00013,0.17583,0.00801,0.07744,0.00542
# Notes
#   Analytical total: 1.061 ± 0.048
#   Duane-Hunt: 20.20 keV
#   Residual written to SPI MM1 Andradite[6][4][residual].msa.
#   Plot output to 'SPI MM1 Andradite[6][4][quantify].pdf'
# Spectrum
#   SPI MM1 Andradite[7][all]['SPI MM1 Andradite[7][4].msa']
# Fit warnings
#   Removing Ti from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[Mn L₃-M₅ + 13 others] = -0.03411 ± 0.00045' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
SPI MM1 Andradite[7][all],O,8,15.999,0.42002,0.04807,0.39718,0.02740,0.61127,0.02720
SPI MM1 Andradite[7][all],Mg,12,24.305,0.00004,0.00003,0.00003,0.00003,0.00003,0.00003
SPI MM1 Andradite[7][all],Al,13,26.9815384,0.02446,0.00011,0.02313,0.00106,0.02110,0.00148
SPI MM1 Andradite[7][all],Si,14,28.085,0.17188,0.00053,0.16253,0.00740,0.14249,0.00998
SPI MM1 Andradite[7][all],Ca,20,40.078,0.25095,0.00018,0.23730,0.01079,0.14579,0.01020
SPI MM1 Andradite[7][all],Ti,22,47.867,0.00000,0.00002,0.00000,0.00002,0.00000,0.00001
SPI MM1 Andradite[7][all],Mn,25,54.938043,0.00296,0.00004,0.00279,0.00013,0.00125,0.00009
SPI MM1 Andradite[7][all],Fe,26,55.845,0.18721,0.00013,0.17703,0.00805,0.07806,0.00546
# Notes
#   Analytical total: 1.058 ± 0.048
#   Duane-Hunt: 20.20 keV
#   Residual written to SPI MM1 Andradite[7][4][residual].msa.
#   Plot output to 'SPI MM1 Andradite[7][4][quantify].pdf'
# Result Comparison
Name,O,Mg,Al,Si,Ca,Ti,Mn,Fe,Σ
SPI MM1 Andradite[0][all],0.420 ± 0.048,0.000263 ± 0.000032,0.02525 ± 0.00012,0.17230 ± 0.00053,0.25113 ± 0.00018,0.000000 ± 0.000021,0.003106 ± 0.000036,0.18697 ± 0.00013,1.059 ± 0.048
SPI MM1 Andradite[1][all],0.441 ± 0.052,0.000102 ± 0.000031,0.020824 ± 0.000095,0.12729 ± 0.00039,0.28955 ± 0.00018,0.000301 ± 0.000026,0.002686 ± 0.000035,0.13906 ± 0.00012,1.020 ± 0.052
SPI MM1 Andradite[2][all],0.426 ± 0.049,0.000253 ± 0.000032,0.02486 ± 0.00011,0.17179 ± 0.00053,0.25108 ± 0.00018,0.000012 ± 0.000026,0.003079 ± 0.000036,0.18758 ± 0.00013,1.065 ± 0.049
SPI MM1 Andradite[3][all],0.423 ± 0.048,0.000151 ± 0.000032,0.02999 ± 0.00013,0.17318 ± 0.00053,0.25164 ± 0.00018,0.000000 ± 0.000021,0.003276 ± 0.000036,0.17770 ± 0.00013,1.059 ± 0.048
SPI MM1 Andradite[4][all],0.435 ± 0.051,0.000259 ± 0.000032,0.02691 ± 0.00012,0.15959 ± 0.00049,0.26595 ± 0.00019,0.000000 ± 0.000021,0.003053 ± 0.000035,0.16708 ± 0.00013,1.058 ± 0.051
SPI MM1 Andradite[5][all],0.421 ± 0.048,0.000254 ± 0.000032,0.02688 ± 0.00012,0.17262 ± 0.00053,0.25150 ± 0.00018,0.000000 ± 0.000021,0.003002 ± 0.000036,0.18371 ± 0.00013,1.059 ± 0.048
SPI MM1 Andradite[6][all],0.422 ± 0.048,0.000175 ± 0.000032,0.02579 ± 0.00012,0.17230 ± 0.00053,0.25109 ± 0.00018,0.000000 ± 0.000021,0.002942 ± 0.000036,0.18648 ± 0.00013,1.061 ± 0.048
SPI MM1 Andradite[7][all],0.420 ± 0.048,0.000035 ± 0.000032,0.02446 ± 0.00011,0.17188 ± 0.00053,0.25095 ± 0.00018,0.000000 ± 0.000021,0.002955 ± 0.000036,0.18721 ± 0.00013,1.058 ± 0.048
Mean,0.4260 ± 0.0077,0.000187 ± 0.000086,0.0256 ± 0.0026,0.165 ± 0.016,0.258 ± 0.014,0.00004 ± 0.00011,0.00301 ± 0.00017,0.177 ± 0.017,1.055 ± 0.014
