# Configuration
#   Username: Nicholas W. M. Ritchie
#   Timestamp: 2025-10-23 13:27:49
#   Application: spex version 0.0.121
#   References: `N132962 15 keV` revision 199 - 2025-10-23 13:24:40 -04:00
# Configuration warnings
#   The Duane-Hunt (14.83 keV) for CeO2 standard for 'N132962' detector differs by more than 1 % from the beam energy (15.00 keV)!!
#   There are no suitable references for [P L₁-M₂ and 1 others; 0.0632>.
#   There are no suitable references for [Sr L₁-L₂ and 1 others; 0.0007>.
# Spectrum
#   MMM1 Fluorapatite[0][all]['MMM1 Fluorapatite[0][4].msa']
# Fit warnings
#   The k-ratio '[Y L₁-L₃ + 1 other] = -0.2386 ± 0.0090' is more than 3σ negative.
# Quantification results
#   MMM1 Fluorapatite[5][all]['MMM1 Fluorapatite[5][4].msa']
# Fit warnings
#   The k-ratio '[Y L₁-L₃ + 1 other] = -0.2562 ± 0.0090' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
MMM1 Fluorapatite[5][all],O,8,15.999,0.38398,0.03388,0.37559,0.02071,0.56528,0.02173
MMM1 Fluorapatite[5][all],F,9,18.998403163,0.04801,0.00204,0.04696,0.00246,0.05952,0.00380
MMM1 Fluorapatite[5][all],Si,14,28.085,0.00135,0.00003,0.00132,0.00005,0.00114,0.00006
MMM1 Fluorapatite[5][all],P,15,30.973761998,0.18866,0.00035,0.18454,0.00613,0.14346,0.00717
MMM1 Fluorapatite[5][all],S,16,32.06,0.00312,0.00004,0.00305,0.00011,0.00229,0.00012
MMM1 Fluorapatite[5][all],Ca,20,40.078,0.38267,0.00023,0.37431,0.01243,0.22489,0.01123
MMM1 Fluorapatite[5][all],Sr,38,87.62,0.00421,0.00011,0.00412,0.00018,0.00113,0.00006
MMM1 Fluorapatite[5][all],Y,39,88.905838,0.00568,0.00024,0.00556,0.00030,0.00151,0.00010
MMM1 Fluorapatite[5][all],La,57,138.90547,0.00137,0.00010,0.00134,0.00011,0.00023,0.00002
