# Configuration
#   Username: Nicholas W. M. Ritchie
#   Timestamp: 2025-10-23 13:27:48
#   Application: spex version 0.0.121
#   References: `N132962 15 keV` revision 199 - 2025-10-23 13:24:40 -04:00
# Configuration warnings
#    None
# Spectrum
#   MMM1 Chromite[0][all]['MMM1 Chromite[0][4].msa']
# Fit warnings
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.01024 ± 0.00059' is more than 3σ negative.
# Quantification results
#   Duane-Hunt: 15.20 keV
#   Residual written to MMM1 Chromite[5][4][residual].msa.
#   Plot output to 'MMM1 Chromite[5][4][quantify].pdf'
# Spectrum
#   MMM1 Chromite[6][all]['MMM1 Chromite[6][4].msa']
# Fit warnings
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.01056 ± 0.00059' is more than 3σ negative.
#   The k-ratio '[Zn K-M₃ + 3 others] = -0.00171 ± 0.00054' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
MMM1 Chromite[6][all],O,8,15.999,0.34764,0.01875,0.34834,0.01225,0.56551,0.01326
MMM1 Chromite[6][all],Mg,12,24.305,0.09668,0.00034,0.09687,0.00185,0.10352,0.00318
MMM1 Chromite[6][all],Al,13,26.9815384,0.12306,0.00038,0.12331,0.00234,0.11871,0.00364
MMM1 Chromite[6][all],Si,14,28.085,0.00114,0.00003,0.00114,0.00004,0.00106,0.00004
MMM1 Chromite[6][all],Ti,22,47.867,0.00089,0.00003,0.00089,0.00004,0.00049,0.00002
MMM1 Chromite[6][all],V,23,50.9415,0.00135,0.00004,0.00135,0.00005,0.00069,0.00003
MMM1 Chromite[6][all],Cr,24,51.9961,0.31922,0.00057,0.31987,0.00603,0.15978,0.00488
MMM1 Chromite[6][all],Fe,26,55.845,0.10538,0.00027,0.10559,0.00200,0.04911,0.00150
MMM1 Chromite[6][all],Ni,28,58.6934,0.00216,0.00007,0.00216,0.00008,0.00096,0.00004
MMM1 Chromite[6][all],Zn,30,65.38,0.00047,0.00011,0.00047,0.00011,0.00019,0.00004
# Notes
#   Analytical total: 0.998 ± 0.019
#   Duane-Hunt: 15.20 keV
#   Residual written to MMM1 Chromite[6][4][residual].msa.
#   Plot output to 'MMM1 Chromite[6][4][quantify].pdf'
# Spectrum
#   MMM1 Chromite[7][all]['MMM1 Chromite[7][4].msa']
# Fit warnings
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.01322 ± 0.00059' is more than 3σ negative.
#   The k-ratio '[V K-M₃ + 1 other] = -0.0209 ± 0.0032' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
MMM1 Chromite[7][all],O,8,15.999,0.34863,0.01887,0.34754,0.01227,0.56512,0.01330
MMM1 Chromite[7][all],Mg,12,24.305,0.09664,0.00034,0.09634,0.00184,0.10311,0.00317
MMM1 Chromite[7][all],Al,13,26.9815384,0.12265,0.00038,0.12227,0.00233,0.11789,0.00362
MMM1 Chromite[7][all],Si,14,28.085,0.00125,0.00003,0.00125,0.00004,0.00116,0.00004
MMM1 Chromite[7][all],Ti,22,47.867,0.00060,0.00003,0.00060,0.00004,0.00032,0.00002
MMM1 Chromite[7][all],V,23,50.9415,0.00137,0.00004,0.00136,0.00005,0.00070,0.00003
MMM1 Chromite[7][all],Cr,24,51.9961,0.32319,0.00057,0.32219,0.00607,0.16120,0.00494
MMM1 Chromite[7][all],Fe,26,55.845,0.10769,0.00028,0.10735,0.00204,0.05001,0.00153
MMM1 Chromite[7][all],Ni,28,58.6934,0.00110,0.00007,0.00110,0.00007,0.00049,0.00003
MMM1 Chromite[7][all],Zn,30,65.38,0.00000,0.00009,0.00000,0.00009,0.00000,0.00003
# Notes
