# Configuration
#   Username: Nicholas W. M. Ritchie
#   Timestamp: 2025-10-23 13:27:50
#   Application: spex version 0.0.121
#   References: `N132962 15 keV` revision 199 - 2025-10-23 13:24:40 -04:00
# Configuration warnings
#   The Duane-Hunt (14.66 keV) for KCl standard for 'N132962' detector differs by more than 1 % from the beam energy (15.00 keV)!!
#   There are no suitable references for [K L₃-M₁ and 8 others; 0.8241>.
# Spectrum
#   MMM1 Kaersutite[0][all]['MMM1 Kaersutite[0][4].msa']
# Fit warnings
#   Removing F from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[Mn L₃-M₅ + 13 others] = -0.01051 ± 0.00041' is more than 3σ negative.
# Quantification results
MMM1 Kaersutite[6][all],Fe,26,55.845,0.09596,0.00012,0.09670,0.00320,0.03884,0.00180
# Notes
#   Analytical total: 0.992 ± 0.033
#   Duane-Hunt: 15.20 keV
#   Residual written to MMM1 Kaersutite[6][4][residual].msa.
#   Plot output to 'MMM1 Kaersutite[6][4][quantify].pdf'
# Spectrum
#   MMM1 Kaersutite[7][all]['MMM1 Kaersutite[7][4].msa']
# Fit warnings
#   Removing F from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[Mn L₃-M₅ + 13 others] = -0.00936 ± 0.00041' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
MMM1 Kaersutite[7][all],O,8,15.999,0.42798,0.03341,0.42782,0.01911,0.59912,0.01875
MMM1 Kaersutite[7][all],F,9,18.998403163,0.00000,0.00027,0.00000,0.00027,0.00000,0.00032
MMM1 Kaersutite[7][all],Na,11,22.98976928,0.01832,0.00014,0.01831,0.00063,0.01785,0.00085
MMM1 Kaersutite[7][all],Mg,12,24.305,0.07581,0.00014,0.07578,0.00253,0.06986,0.00327
MMM1 Kaersutite[7][all],Al,13,26.9815384,0.06823,0.00018,0.06821,0.00228,0.05664,0.00265
MMM1 Kaersutite[7][all],Si,14,28.085,0.19070,0.00036,0.19063,0.00637,0.15207,0.00712
MMM1 Kaersutite[7][all],K,19,39.0983,0.00917,0.00004,0.00916,0.00031,0.00525,0.00025
MMM1 Kaersutite[7][all],Ca,20,40.078,0.08083,0.00008,0.08080,0.00270,0.04517,0.00211
MMM1 Kaersutite[7][all],Ti,22,47.867,0.03239,0.00006,0.03238,0.00108,0.01515,0.00071
MMM1 Kaersutite[7][all],Mn,25,54.938043,0.00127,0.00005,0.00127,0.00006,0.00052,0.00003
MMM1 Kaersutite[7][all],Fe,26,55.845,0.09567,0.00012,0.09563,0.00320,0.03837,0.00180
# Notes
#   Analytical total: 1.000 ± 0.033
#   Duane-Hunt: 15.20 keV
#   Residual written to MMM1 Kaersutite[7][4][residual].msa.
#   Plot output to 'MMM1 Kaersutite[7][4][quantify].pdf'
# Result Comparison
Name,O,F,Na,Mg,Al,Si,K,Ca,Ti,Mn,Fe,Σ
MMM1 Kaersutite[0][all],0.428 ± 0.033,0.00000 ± 0.00027,0.01825 ± 0.00014,0.07601 ± 0.00014,0.06886 ± 0.00018,0.19061 ± 0.00036,0.008800 ± 0.000037,0.080784 ± 0.000077,0.032098 ± 0.000058,0.001394 ± 0.000049,0.09694 ± 0.00012,1.001 ± 0.033
MMM1 Kaersutite[1][all],0.428 ± 0.033,0.00000 ± 0.00028,0.01881 ± 0.00014,0.07557 ± 0.00014,0.06847 ± 0.00018,0.19085 ± 0.00036,0.008856 ± 0.000037,0.080486 ± 0.000077,0.031899 ± 0.000058,0.001415 ± 0.000049,0.09681 ± 0.00012,1.001 ± 0.033
MMM1 Kaersutite[2][all],0.428 ± 0.033,0.00000 ± 0.00027,0.01849 ± 0.00014,0.07548 ± 0.00014,0.06871 ± 0.00018,0.19078 ± 0.00036,0.009039 ± 0.000037,0.080533 ± 0.000077,0.031962 ± 0.000058,0.001572 ± 0.000049,0.09694 ± 0.00012,1.002 ± 0.033
MMM1 Kaersutite[3][all],0.426 ± 0.033,0.00000 ± 0.00027,0.01795 ± 0.00014,0.07664 ± 0.00014,0.06790 ± 0.00018,0.18968 ± 0.00036,0.008918 ± 0.000037,0.081050 ± 0.000077,0.032170 ± 0.000058,0.001429 ± 0.000049,0.09497 ± 0.00012,0.996 ± 0.033
MMM1 Kaersutite[4][all],0.430 ± 0.033,0.00000 ± 0.00028,0.01810 ± 0.00014,0.07609 ± 0.00014,0.06918 ± 0.00018,0.19146 ± 0.00036,0.009232 ± 0.000038,0.080250 ± 0.000077,0.031688 ± 0.000058,0.001086 ± 0.000049,0.09621 ± 0.00012,1.003 ± 0.033
MMM1 Kaersutite[5][all],0.430 ± 0.033,0.00000 ± 0.00027,0.01871 ± 0.00014,0.07474 ± 0.00014,0.06882 ± 0.00018,0.19243 ± 0.00036,0.009197 ± 0.000038,0.080651 ± 0.000077,0.031566 ± 0.000058,0.001398 ± 0.000049,0.09682 ± 0.00012,1.004 ± 0.033
MMM1 Kaersutite[6][all],0.423 ± 0.033,0.00000 ± 0.00027,0.01883 ± 0.00014,0.07342 ± 0.00014,0.06845 ± 0.00018,0.19043 ± 0.00035,0.008878 ± 0.000037,0.080296 ± 0.000076,0.031764 ± 0.000058,0.001117 ± 0.000049,0.09596 ± 0.00012,0.992 ± 0.033
MMM1 Kaersutite[7][all],0.428 ± 0.033,0.00000 ± 0.00027,0.01832 ± 0.00014,0.07581 ± 0.00014,0.06823 ± 0.00018,0.19070 ± 0.00036,0.009166 ± 0.000037,0.080832 ± 0.000077,0.032387 ± 0.000058,0.001273 ± 0.000049,0.09567 ± 0.00012,1.000 ± 0.033
Mean,0.4275 ± 0.0021,0,0.01843 ± 0.00033,0.07547 ± 0.00099,0.06858 ± 0.00040,0.19087 ± 0.00080,0.00901 ± 0.00017,0.08061 ± 0.00027,0.03194 ± 0.00027,0.00134 ± 0.00017,0.09629 ± 0.00072,1.0000 ± 0.0038
Nominal,0.4316,0.0014,0.0195,0.0764,0.063,0.194,0.0084,0.0815,0.0301,0.0013,0.0877,1
RDEV (%),-1,-100,-5.5,-1.2,8.9,-1.6,7.3,-1.1,6.1,2.7,9.8,0
