# Configuration
#   Username: nwmr
#   Timestamp: 2025-10-02 14:38:24.997875858 -04:00
#   Application: spex v0.0.117
#   References: `N132962 15 keV` revision 476 - 2025-10-02 13:33:55 -04:00
# Configuration warnings
#    None
# Spectrum
#   MMM1 Jadeite[0][all]['MMM1 Jadeite[0][4].msa']
# Fit warnings
#   Removing Mg from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[Fe L₃-M₅ + 13 others] = -0.00043 ± 0.00012' is more than 3σ negative.
# Quantification results
#   MMM1 Jadeite[6][all]['MMM1 Jadeite[6][4].msa']
# Fit warnings
#   The k-ratio '[Fe L₃-M₅ + 13 others] = -0.00038 ± 0.00012' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z]],U[N[z]],A[z],U[A[z]]
MMM1 Jadeite[6][all],O,8,15.999,0.46328,0.03029,0.46432,0.01627,0.59032,0.01581
MMM1 Jadeite[6][all],Na,11,22.98976928,0.11288,0.00031,0.11314,0.00345,0.10010,0.00387
MMM1 Jadeite[6][all],Mg,12,24.305,0.00017,0.00003,0.00018,0.00003,0.00015,0.00002
MMM1 Jadeite[6][all],Al,13,26.9815384,0.13351,0.00035,0.13381,0.00407,0.10087,0.00390
MMM1 Jadeite[6][all],Si,14,28.085,0.28643,0.00061,0.28708,0.00873,0.20792,0.00803
MMM1 Jadeite[6][all],Ca,20,40.078,0.00070,0.00003,0.00071,0.00003,0.00036,0.00002
MMM1 Jadeite[6][all],Fe,26,55.845,0.00077,0.00005,0.00077,0.00005,0.00028,0.00002
# Notes
#   Analytical total: 0.998 ± 0.030
#   Duane-Hunt: 15.20 keV
#   Residual written to MMM1 Jadeite[6][4][residual].msa.
#   Plot output to 'MMM1 Jadeite[6][4][quantify].pdf'
# Spectrum
#   MMM1 Jadeite[7][all]['MMM1 Jadeite[7][4].msa']
# Fit warnings
#   The k-ratio '[Fe L₃-M₅ + 13 others] = -0.00037 ± 0.00012' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z]],U[N[z]],A[z],U[A[z]]
MMM1 Jadeite[7][all],O,8,15.999,0.46467,0.03038,0.46423,0.01627,0.59016,0.01582
MMM1 Jadeite[7][all],Na,11,22.98976928,0.11346,0.00031,0.11335,0.00345,0.10028,0.00388
MMM1 Jadeite[7][all],Mg,12,24.305,0.00018,0.00003,0.00018,0.00003,0.00015,0.00002
MMM1 Jadeite[7][all],Al,13,26.9815384,0.13431,0.00036,0.13418,0.00409,0.10115,0.00391
MMM1 Jadeite[7][all],Si,14,28.085,0.28708,0.00061,0.28680,0.00872,0.20770,0.00802
MMM1 Jadeite[7][all],Ca,20,40.078,0.00071,0.00003,0.00070,0.00003,0.00036,0.00002
MMM1 Jadeite[7][all],Fe,26,55.845,0.00055,0.00005,0.00055,0.00005,0.00020,0.00002
# Notes
#   Analytical total: 1.001 ± 0.030
#   Duane-Hunt: 15.20 keV
#   Residual written to MMM1 Jadeite[7][4][residual].msa.
#   Plot output to 'MMM1 Jadeite[7][4][quantify].pdf'
# Result Comparison
Name,O,Na,Mg,Al,Si,Ca,Fe,Σ
MMM1 Jadeite[0][all],0.463 ± 0.030,0.11278 ± 0.00031,0.000000 ± 0.000036,0.13378 ± 0.00035,0.28686 ± 0.00061,0.000667 ± 0.000027,0.000671 ± 0.000046,0.998 ± 0.030
MMM1 Jadeite[1][all],0.465 ± 0.030,0.11297 ± 0.00031,0.000000 ± 0.000036,0.13385 ± 0.00035,0.28707 ± 0.00061,0.000677 ± 0.000026,0.000723 ± 0.000046,1.000 ± 0.030
MMM1 Jadeite[2][all],0.465 ± 0.030,0.11388 ± 0.00031,0.000016 ± 0.000027,0.13422 ± 0.00036,0.28735 ± 0.00061,0.000307 ± 0.000026,0.000557 ± 0.000046,1.001 ± 0.030
MMM1 Jadeite[3][all],0.463 ± 0.030,0.11180 ± 0.00030,0.001727 ± 0.000029,0.13136 ± 0.00035,0.28647 ± 0.00061,0.002894 ± 0.000029,0.001543 ± 0.000048,0.999 ± 0.030
MMM1 Jadeite[4][all],0.464 ± 0.030,0.11272 ± 0.00031,0.000116 ± 0.000027,0.13341 ± 0.00035,0.28695 ± 0.00061,0.000780 ± 0.000027,0.000579 ± 0.000046,0.999 ± 0.030
MMM1 Jadeite[5][all],0.465 ± 0.030,0.11315 ± 0.00031,0.000095 ± 0.000027,0.13378 ± 0.00035,0.28729 ± 0.00061,0.000564 ± 0.000026,0.000871 ± 0.000047,1.000 ± 0.030
MMM1 Jadeite[6][all],0.463 ± 0.030,0.11288 ± 0.00031,0.000175 ± 0.000027,0.13351 ± 0.00035,0.28643 ± 0.00061,0.000704 ± 0.000027,0.000769 ± 0.000046,0.998 ± 0.030
MMM1 Jadeite[7][all],0.465 ± 0.030,0.11346 ± 0.00031,0.000179 ± 0.000027,0.13431 ± 0.00036,0.28708 ± 0.00061,0.000705 ± 0.000027,0.000551 ± 0.000046,1.001 ± 0.030
Mean,0.46410 ± 0.00072,0.11296 ± 0.00060,0.00029 ± 0.00059,0.13353 ± 0.00093,0.28694 ± 0.00034,0.00091 ± 0.00081,0.00078 ± 0.00033,0.9995 ± 0.0013
Nominal,0.4713,0.1069,0.0043,0.1202,0.2776,0.0123,0.0072,1
RDEV (%),-1.5,5.7,-93.3,11.1,3.4,-92.6,-89.1,-0
