# Configuration
#   Username: Nicholas W. M. Ritchie
#   Timestamp: 2025-10-23 13:27:46
#   Application: spex version 0.0.121
#   References: `N132962 15 keV` revision 199 - 2025-10-23 13:24:40 -04:00
# Configuration warnings
#    None
# Spectrum
#   MMM1 Andradite[0][all]['MMM1 Andradite[0][4].msa']
# Fit warnings
#   Removing Ti from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[Mn L₃-M₅ + 13 others] = -0.01765 ± 0.00045' is more than 3σ negative.
# Quantification results
MMM1 Andradite[1][all],0.383 ± 0.035,0.000135 ± 0.000029,0.029986 ± 0.000094,0.17219 ± 0.00034,0.23102 ± 0.00014,0.000042 ± 0.000035,0.003211 ± 0.000054,0.18221 ± 0.00016,1.002 ± 0.035
MMM1 Andradite[2][all],0.390 ± 0.036,0.000173 ± 0.000029,0.029258 ± 0.000093,0.17329 ± 0.00035,0.23276 ± 0.00014,0.000000 ± 0.000030,0.003014 ± 0.000054,0.18587 ± 0.00016,1.014 ± 0.036
MMM1 Andradite[3][all],0.391 ± 0.036,0.000158 ± 0.000029,0.028833 ± 0.000092,0.17271 ± 0.00035,0.23214 ± 0.00014,0.000098 ± 0.000036,0.003393 ± 0.000054,0.18724 ± 0.00016,1.016 ± 0.036
MMM1 Andradite[4][all],0.392 ± 0.036,0.000168 ± 0.000029,0.029201 ± 0.000093,0.17326 ± 0.00035,0.23063 ± 0.00014,0.000088 ± 0.000036,0.003834 ± 0.000055,0.18659 ± 0.00016,1.016 ± 0.036
MMM1 Andradite[5][all],0.391 ± 0.037,0.000206 ± 0.000029,0.025599 ± 0.000085,0.17288 ± 0.00035,0.23230 ± 0.00014,0.000092 ± 0.000036,0.003171 ± 0.000054,0.19383 ± 0.00017,1.019 ± 0.037
MMM1 Andradite[6][all],0.389 ± 0.036,0.000126 ± 0.000029,0.027245 ± 0.000089,0.17313 ± 0.00035,0.23266 ± 0.00014,0.000000 ± 0.000030,0.003097 ± 0.000054,0.19008 ± 0.00016,1.016 ± 0.036
MMM1 Andradite[7][all],0.393 ± 0.036,0.000292 ± 0.000029,0.031715 ± 0.000100,0.17380 ± 0.00035,0.23204 ± 0.00014,0.000204 ± 0.000036,0.003461 ± 0.000054,0.18218 ± 0.00016,1.016 ± 0.036
Mean,0.3894 ± 0.0031,0.000175 ± 0.000054,0.0285 ± 0.0020,0.17298 ± 0.00050,0.23185 ± 0.00079,0.000065 ± 0.000071,0.00330 ± 0.00026,0.1875 ± 0.0043,1.0138 ± 0.0052
Nominal,0.3851,0.0012,0.037,0.16,0.2359,0.0014,0.0039,0.1754,1
RDEV (%),1.1,-85.4,-22.9,8.1,-1.7,-95.3,-15.5,6.9,1.4
