# Configuration
#   Username: Nicholas W. M. Ritchie
#   Timestamp: 2025-10-23 13:26:1
#   Application: spex version 0.0.121
#   References: `N132962 15 keV` revision 199 - 2025-10-23 13:24:40 -04:00
# Configuration warnings
#   The Duane-Hunt (14.66 keV) for KCl standard for 'N132962' detector differs by more than 1 % from the beam energy (15.00 keV)!!
#   There are no suitable references for [P L₁-M₂ and 1 others; 0.0632>.
#   There are no suitable references for [K L₃-M₁ and 8 others; 0.8241>.
# Spectrum
#   GMIIIA K961[0][all]['GMIIIA K961[0][4].msa']
# Fit warnings
#   The k-ratio '[Ca L₃-M₁ + 8 others] = -0.0280 ± 0.0017' is more than 3σ negative.
#   The k-ratio '[Mn L₃-M₅ + 13 others] = -0.00682 ± 0.00038' is more than 3σ negative.
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.02521 ± 0.00057' is more than 3σ negative.
# Quantification results
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.02593 ± 0.00057' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K961[2][all],O,8,15.999,0.48913,0.03633,0.47191,0.01851,0.62446,0.01742
GMIIIA K961[2][all],Na,11,22.98976928,0.02858,0.00014,0.02757,0.00098,0.02539,0.00118
GMIIIA K961[2][all],Mg,12,24.305,0.02962,0.00006,0.02857,0.00100,0.02489,0.00116
GMIIIA K961[2][all],Al,13,26.9815384,0.05922,0.00016,0.05713,0.00201,0.04483,0.00208
GMIIIA K961[2][all],Si,14,28.085,0.31074,0.00055,0.29980,0.01052,0.22599,0.01049
GMIIIA K961[2][all],P,15,30.973761998,0.00260,0.00005,0.00251,0.00010,0.00171,0.00009
GMIIIA K961[2][all],K,19,39.0983,0.02592,0.00005,0.02501,0.00088,0.01354,0.00063
GMIIIA K961[2][all],Ca,20,40.078,0.03631,0.00006,0.03504,0.00123,0.01851,0.00086
GMIIIA K961[2][all],Ti,22,47.867,0.01263,0.00005,0.01218,0.00043,0.00539,0.00025
GMIIIA K961[2][all],Mn,25,54.938043,0.00378,0.00005,0.00365,0.00014,0.00141,0.00007
GMIIIA K961[2][all],Fe,26,55.845,0.03795,0.00009,0.03662,0.00129,0.01388,0.00064
# Notes
#   Analytical total: 1.036 ± 0.036
#   Duane-Hunt: 15.20 keV
#   Residual written to GMIIIA K961[2][4][residual].msa.
#   Plot output to 'GMIIIA K961[2][4][quantify].pdf'
# Spectrum
#   GMIIIA K961[3][all]['GMIIIA K961[3][4].msa']
# Fit warnings
#   The k-ratio '[Ca L₃-M₁ + 8 others] = -0.0244 ± 0.0017' is more than 3σ negative.
#   The k-ratio '[Mn L₃-M₅ + 13 others] = -0.00554 ± 0.00038' is more than 3σ negative.
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.02393 ± 0.00057' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K961[3][all],O,8,15.999,0.48716,0.03616,0.47114,0.01850,0.62385,0.01742
GMIIIA K961[3][all],Na,11,22.98976928,0.02820,0.00014,0.02727,0.00096,0.02513,0.00117
GMIIIA K961[3][all],Mg,12,24.305,0.02985,0.00006,0.02887,0.00101,0.02516,0.00117
GMIIIA K961[3][all],Al,13,26.9815384,0.05914,0.00016,0.05720,0.00201,0.04491,0.00208
GMIIIA K961[3][all],Si,14,28.085,0.31013,0.00055,0.29993,0.01050,0.22624,0.01048
GMIIIA K961[3][all],P,15,30.973761998,0.00266,0.00005,0.00257,0.00010,0.00176,0.00009
GMIIIA K961[3][all],K,19,39.0983,0.02583,0.00005,0.02498,0.00088,0.01354,0.00063
GMIIIA K961[3][all],Ca,20,40.078,0.03613,0.00006,0.03494,0.00122,0.01847,0.00086
GMIIIA K961[3][all],Ti,22,47.867,0.01268,0.00005,0.01226,0.00043,0.00543,0.00025
GMIIIA K961[3][all],Mn,25,54.938043,0.00340,0.00005,0.00329,0.00012,0.00127,0.00006
GMIIIA K961[3][all],Fe,26,55.845,0.03883,0.00009,0.03756,0.00132,0.01425,0.00066
# Notes
#   Analytical total: 1.034 ± 0.036
#   Duane-Hunt: 15.20 keV
#   Residual written to GMIIIA K961[3][4][residual].msa.
#   Plot output to 'GMIIIA K961[3][4][quantify].pdf'
# Spectrum
#   GMIIIA K961[4][all]['GMIIIA K961[4][4].msa']
# Fit warnings
#   The k-ratio '[Ca L₃-M₁ + 8 others] = -0.0286 ± 0.0017' is more than 3σ negative.
#   The k-ratio '[Mn L₃-M₅ + 13 others] = -0.00554 ± 0.00038' is more than 3σ negative.
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.02467 ± 0.00057' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K961[4][all],O,8,15.999,0.48829,0.03627,0.47170,0.01851,0.62432,0.01742
GMIIIA K961[4][all],Na,11,22.98976928,0.02839,0.00014,0.02743,0.00097,0.02527,0.00118
GMIIIA K961[4][all],Mg,12,24.305,0.02986,0.00006,0.02885,0.00101,0.02513,0.00117
GMIIIA K961[4][all],Al,13,26.9815384,0.05882,0.00016,0.05682,0.00200,0.04459,0.00207
GMIIIA K961[4][all],Si,14,28.085,0.31029,0.00055,0.29975,0.01051,0.22601,0.01049
GMIIIA K961[4][all],P,15,30.973761998,0.00269,0.00005,0.00259,0.00010,0.00177,0.00009
GMIIIA K961[4][all],K,19,39.0983,0.02604,0.00005,0.02515,0.00088,0.01362,0.00063
GMIIIA K961[4][all],Ca,20,40.078,0.03627,0.00006,0.03504,0.00123,0.01851,0.00086
GMIIIA K961[4][all],Ti,22,47.867,0.01267,0.00004,0.01224,0.00043,0.00542,0.00025
GMIIIA K961[4][all],Mn,25,54.938043,0.00341,0.00005,0.00330,0.00013,0.00127,0.00006
GMIIIA K961[4][all],Fe,26,55.845,0.03844,0.00009,0.03714,0.00130,0.01408,0.00065
# Notes
#   Analytical total: 1.035 ± 0.036
#   Duane-Hunt: 15.20 keV
#   Residual written to GMIIIA K961[4][4][residual].msa.
#   Plot output to 'GMIIIA K961[4][4][quantify].pdf'
# Spectrum
#   GMIIIA K961[5][all]['GMIIIA K961[5][4].msa']
# Fit warnings
#   The k-ratio '[Ca L₃-M₁ + 8 others] = -0.0276 ± 0.0017' is more than 3σ negative.
#   The k-ratio '[Mn L₃-M₅ + 13 others] = -0.00536 ± 0.00038' is more than 3σ negative.
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.02391 ± 0.00057' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K961[5][all],O,8,15.999,0.48973,0.03638,0.47216,0.01852,0.62479,0.01742
GMIIIA K961[5][all],Na,11,22.98976928,0.02862,0.00014,0.02760,0.00098,0.02541,0.00119
GMIIIA K961[5][all],Mg,12,24.305,0.02954,0.00006,0.02848,0.00100,0.02480,0.00115
GMIIIA K961[5][all],Al,13,26.9815384,0.05931,0.00016,0.05718,0.00201,0.04487,0.00209
GMIIIA K961[5][all],Si,14,28.085,0.31042,0.00055,0.29928,0.01050,0.22560,0.01048
GMIIIA K961[5][all],P,15,30.973761998,0.00258,0.00005,0.00248,0.00010,0.00170,0.00009
GMIIIA K961[5][all],K,19,39.0983,0.02587,0.00005,0.02494,0.00088,0.01350,0.00063
GMIIIA K961[5][all],Ca,20,40.078,0.03627,0.00006,0.03497,0.00123,0.01847,0.00086
GMIIIA K961[5][all],Ti,22,47.867,0.01277,0.00004,0.01231,0.00043,0.00544,0.00025
GMIIIA K961[5][all],Mn,25,54.938043,0.00344,0.00005,0.00332,0.00013,0.00128,0.00006
GMIIIA K961[5][all],Fe,26,55.845,0.03868,0.00009,0.03729,0.00131,0.01414,0.00066
# Notes
#   Analytical total: 1.037 ± 0.036
#   Duane-Hunt: 15.20 keV
#   Residual written to GMIIIA K961[5][4][residual].msa.
#   Plot output to 'GMIIIA K961[5][4][quantify].pdf'
# Spectrum
#   GMIIIA K961[6][all]['GMIIIA K961[6][4].msa']
# Fit warnings
#   The k-ratio '[Ca L₃-M₁ + 8 others] = -0.0301 ± 0.0017' is more than 3σ negative.
#   The k-ratio '[Mn L₃-M₅ + 13 others] = -0.00668 ± 0.00038' is more than 3σ negative.
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.02441 ± 0.00057' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K961[6][all],O,8,15.999,0.48811,0.03626,0.47165,0.01851,0.62430,0.01743
GMIIIA K961[6][all],Na,11,22.98976928,0.02832,0.00014,0.02737,0.00097,0.02521,0.00118
GMIIIA K961[6][all],Mg,12,24.305,0.02964,0.00006,0.02864,0.00101,0.02496,0.00116
GMIIIA K961[6][all],Al,13,26.9815384,0.05894,0.00016,0.05696,0.00200,0.04470,0.00208
GMIIIA K961[6][all],Si,14,28.085,0.31054,0.00055,0.30007,0.01052,0.22626,0.01050
GMIIIA K961[6][all],P,15,30.973761998,0.00270,0.00005,0.00261,0.00010,0.00178,0.00009
GMIIIA K961[6][all],K,19,39.0983,0.02578,0.00005,0.02491,0.00087,0.01349,0.00063
GMIIIA K961[6][all],Ca,20,40.078,0.03607,0.00006,0.03485,0.00122,0.01841,0.00085
GMIIIA K961[6][all],Ti,22,47.867,0.01273,0.00005,0.01231,0.00043,0.00544,0.00025
GMIIIA K961[6][all],Mn,25,54.938043,0.00350,0.00005,0.00339,0.00013,0.00131,0.00006
GMIIIA K961[6][all],Fe,26,55.845,0.03855,0.00009,0.03725,0.00131,0.01412,0.00066
# Notes
#   Analytical total: 1.035 ± 0.036
#   Duane-Hunt: 15.20 keV
#   Residual written to GMIIIA K961[6][4][residual].msa.
#   Plot output to 'GMIIIA K961[6][4][quantify].pdf'
# Spectrum
#   GMIIIA K961[7][all]['GMIIIA K961[7][4].msa']
# Fit warnings
#   The k-ratio '[Ca L₃-M₁ + 8 others] = -0.0269 ± 0.0017' is more than 3σ negative.
#   The k-ratio '[Mn L₃-M₅ + 13 others] = -0.00740 ± 0.00038' is more than 3σ negative.
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.02455 ± 0.00057' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K961[7][all],O,8,15.999,0.48940,0.03634,0.47245,0.01851,0.62487,0.01741
GMIIIA K961[7][all],Na,11,22.98976928,0.02858,0.00014,0.02759,0.00098,0.02539,0.00118
GMIIIA K961[7][all],Mg,12,24.305,0.02972,0.00006,0.02869,0.00101,0.02498,0.00116
GMIIIA K961[7][all],Al,13,26.9815384,0.05892,0.00016,0.05688,0.00200,0.04460,0.00207
GMIIIA K961[7][all],Si,14,28.085,0.31069,0.00055,0.29993,0.01053,0.22598,0.01049
GMIIIA K961[7][all],P,15,30.973761998,0.00259,0.00005,0.00250,0.00010,0.00171,0.00009
GMIIIA K961[7][all],K,19,39.0983,0.02572,0.00005,0.02483,0.00087,0.01344,0.00062
GMIIIA K961[7][all],Ca,20,40.078,0.03633,0.00006,0.03508,0.00123,0.01852,0.00086
GMIIIA K961[7][all],Ti,22,47.867,0.01246,0.00005,0.01202,0.00042,0.00532,0.00025
GMIIIA K961[7][all],Mn,25,54.938043,0.00336,0.00005,0.00324,0.00012,0.00125,0.00006
GMIIIA K961[7][all],Fe,26,55.845,0.03811,0.00009,0.03679,0.00129,0.01394,0.00065
# Notes
#   Analytical total: 1.036 ± 0.036
#   Duane-Hunt: 15.20 keV
#   Residual written to GMIIIA K961[7][4][residual].msa.
#   Plot output to 'GMIIIA K961[7][4][quantify].pdf'
# Spectrum
#   GMIIIA K961[8][all]['GMIIIA K961[8][4].msa']
# Fit warnings
#   The k-ratio '[Ca L₃-M₁ + 8 others] = -0.0317 ± 0.0017' is more than 3σ negative.
#   The k-ratio '[Mn L₃-M₅ + 13 others] = -0.00597 ± 0.00038' is more than 3σ negative.
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.02573 ± 0.00057' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K961[8][all],O,8,15.999,0.48844,0.03625,0.47183,0.01850,0.62436,0.01741
GMIIIA K961[8][all],Na,11,22.98976928,0.02857,0.00014,0.02760,0.00098,0.02542,0.00118
GMIIIA K961[8][all],Mg,12,24.305,0.02962,0.00006,0.02861,0.00100,0.02493,0.00116
GMIIIA K961[8][all],Al,13,26.9815384,0.05924,0.00016,0.05722,0.00201,0.04490,0.00208
GMIIIA K961[8][all],Si,14,28.085,0.31040,0.00055,0.29984,0.01051,0.22603,0.01048
GMIIIA K961[8][all],P,15,30.973761998,0.00264,0.00005,0.00255,0.00010,0.00174,0.00009
GMIIIA K961[8][all],K,19,39.0983,0.02581,0.00005,0.02493,0.00087,0.01350,0.00063
GMIIIA K961[8][all],Ca,20,40.078,0.03610,0.00006,0.03487,0.00122,0.01842,0.00085
GMIIIA K961[8][all],Ti,22,47.867,0.01257,0.00004,0.01214,0.00043,0.00537,0.00025
GMIIIA K961[8][all],Mn,25,54.938043,0.00323,0.00005,0.00312,0.00012,0.00120,0.00006
GMIIIA K961[8][all],Fe,26,55.845,0.03860,0.00009,0.03729,0.00131,0.01414,0.00066
# Notes
#   Analytical total: 1.035 ± 0.036
#   Duane-Hunt: 15.20 keV
#   Residual written to GMIIIA K961[8][4][residual].msa.
#   Plot output to 'GMIIIA K961[8][4][quantify].pdf'
# Result Comparison
Name,O,Na,Mg,Al,Si,P,K,Ca,Ti,Mn,Fe,Σ
GMIIIA K961[0][all],0.488 ± 0.036,0.02849 ± 0.00014,0.029760 ± 0.000060,0.05908 ± 0.00016,0.31038 ± 0.00055,0.002610 ± 0.000050,0.025730 ± 0.000052,0.036127 ± 0.000058,0.012691 ± 0.000045,0.003309 ± 0.000050,0.038851 ± 0.000086,1.035 ± 0.036
GMIIIA K961[1][all],0.488 ± 0.036,0.02853 ± 0.00014,0.029853 ± 0.000060,0.05859 ± 0.00016,0.31015 ± 0.00055,0.002557 ± 0.000049,0.025838 ± 0.000052,0.036228 ± 0.000058,0.012632 ± 0.000045,0.003388 ± 0.000050,0.038936 ± 0.000086,1.034 ± 0.036
GMIIIA K961[2][all],0.489 ± 0.036,0.02858 ± 0.00014,0.029616 ± 0.000059,0.05922 ± 0.00016,0.31074 ± 0.00055,0.002599 ± 0.000050,0.025923 ± 0.000052,0.036313 ± 0.000058,0.012628 ± 0.000045,0.003785 ± 0.000050,0.037954 ± 0.000086,1.036 ± 0.036
GMIIIA K961[3][all],0.487 ± 0.036,0.02820 ± 0.00014,0.029853 ± 0.000060,0.05914 ± 0.00016,0.31013 ± 0.00055,0.002658 ± 0.000050,0.025830 ± 0.000052,0.036126 ± 0.000058,0.012681 ± 0.000045,0.003399 ± 0.000050,0.038835 ± 0.000086,1.034 ± 0.036
GMIIIA K961[4][all],0.488 ± 0.036,0.02839 ± 0.00014,0.029863 ± 0.000060,0.05882 ± 0.00016,0.31029 ± 0.00055,0.002686 ± 0.000050,0.026039 ± 0.000052,0.036271 ± 0.000058,0.012672 ± 0.000045,0.003411 ± 0.000050,0.038441 ± 0.000086,1.035 ± 0.036
GMIIIA K961[5][all],0.490 ± 0.036,0.02862 ± 0.00014,0.029535 ± 0.000059,0.05931 ± 0.00016,0.31042 ± 0.00055,0.002576 ± 0.000049,0.025867 ± 0.000052,0.036268 ± 0.000058,0.012768 ± 0.000045,0.003440 ± 0.000050,0.038682 ± 0.000086,1.037 ± 0.036
GMIIIA K961[6][all],0.488 ± 0.036,0.02832 ± 0.00014,0.029643 ± 0.000059,0.05894 ± 0.00016,0.31054 ± 0.00055,0.002700 ± 0.000051,0.025778 ± 0.000052,0.036066 ± 0.000058,0.012734 ± 0.000045,0.003504 ± 0.000050,0.038546 ± 0.000086,1.035 ± 0.036
GMIIIA K961[7][all],0.489 ± 0.036,0.02858 ± 0.00014,0.029723 ± 0.000060,0.05892 ± 0.00016,0.31069 ± 0.00055,0.002592 ± 0.000049,0.025719 ± 0.000052,0.036335 ± 0.000058,0.012455 ± 0.000045,0.003355 ± 0.000050,0.038108 ± 0.000086,1.036 ± 0.036
GMIIIA K961[8][all],0.488 ± 0.036,0.02857 ± 0.00014,0.029622 ± 0.000059,0.05924 ± 0.00016,0.31040 ± 0.00055,0.002638 ± 0.000050,0.025807 ± 0.000052,0.036097 ± 0.000058,0.012569 ± 0.000045,0.003232 ± 0.000050,0.038601 ± 0.000086,1.035 ± 0.036
Mean,0.48840 ± 0.00087,0.02848 ± 0.00014,0.02972 ± 0.00012,0.05903 ± 0.00023,0.31041 ± 0.00021,0.002624 ± 0.000050,0.025837 ± 0.000099,0.03620 ± 0.00010,0.012648 ± 0.000093,0.00342 ± 0.00016,0.03855 ± 0.00034,1.0353 ± 0.0010
Nominal,0.4698,0.0297,0.0302,0.0582,0.2992,0.0022,0.0249,0.0357,0.012,0.0032,0.035,1
RDEV (%),4,-4,-1.4,1.4,3.8,20.3,3.7,1.3,5.5,8.4,10.2,3.5
