# Configuration
#   Username: Nicholas W. M. Ritchie
#   Timestamp: 2025-10-23 13:26:1
#   Application: spex version 0.0.121
#   References: `N132962 15 keV` revision 199 - 2025-10-23 13:24:40 -04:00
# Configuration warnings
#   The Duane-Hunt (14.66 keV) for KCl standard for 'N132962' detector differs by more than 1 % from the beam energy (15.00 keV)!!
#   There are no suitable references for [K L₃-M₁ and 8 others; 0.8241>.
#   There are no suitable references for [Ga L₁-L₂ and 1 others; 0.0013>.
#   There are no suitable references for [Sr L₁-L₂ and 1 others; 0.0007>.
#   There are no suitable references for [Cs M₁-M₂ and 5 others; 0.0277>.
#   There are no suitable references for [Cs M₅-N₃ and 17 others; 0.9731>.
# Spectrum
#   GMIIIA K970[0][all]['GMIIIA K970[0][4].msa']
# Fit warnings
#   The k-ratio '[Sn M₅-N₃ + 22 others] = -0.00351 ± 0.00094' is more than 3σ negative.
#   The k-ratio '[Cd L₁-L₂] = -0.0541 ± 0.0047' is more than 3σ negative.
#   The k-ratio '[Bi L₃-M₁ + 1 other] = -0.220 ± 0.039' is more than 3σ negative.
# Quantification results
GMIIIA K970[2][all],O,8,15.999,0.38114,0.03082,0.37775,0.01904,0.60571,0.01933
GMIIIA K970[2][all],Al,13,26.9815384,0.07950,0.00057,0.07879,0.00247,0.07491,0.00370
GMIIIA K970[2][all],Si,14,28.085,0.19344,0.00078,0.19172,0.00591,0.17512,0.00860
GMIIIA K970[2][all],K,19,39.0983,0.01729,0.00009,0.01713,0.00053,0.01124,0.00055
GMIIIA K970[2][all],Ca,20,40.078,0.10861,0.00046,0.10765,0.00333,0.06890,0.00339
GMIIIA K970[2][all],V,23,50.9415,0.01279,0.00006,0.01268,0.00039,0.00639,0.00031
GMIIIA K970[2][all],Ga,31,69.723,0.00869,0.00019,0.00861,0.00032,0.00317,0.00017
GMIIIA K970[2][all],As,33,74.921595,0.01451,0.00036,0.01438,0.00056,0.00492,0.00027
GMIIIA K970[2][all],Sr,38,87.62,0.13348,0.00087,0.13230,0.00413,0.03873,0.00191
GMIIIA K970[2][all],Cd,48,112.414,0.00953,0.00011,0.00945,0.00031,0.00216,0.00011
GMIIIA K970[2][all],Sn,50,118.71,0.01535,0.00021,0.01521,0.00051,0.00329,0.00017
GMIIIA K970[2][all],Cs,55,132.90545196,0.01776,0.00013,0.01760,0.00055,0.00340,0.00017
GMIIIA K970[2][all],Bi,83,208.9804,0.01689,0.00237,0.01674,0.00237,0.00205,0.00031
# Notes
#   Analytical total: 1.009 ± 0.031
#   Duane-Hunt: 15.19 keV
#   Residual written to GMIIIA K970[2][4][residual].msa.
#   Plot output to 'GMIIIA K970[2][4][quantify].pdf'
# Spectrum
#   GMIIIA K970[3][all]['GMIIIA K970[3][4].msa']
# Fit warnings
#   The k-ratio '[Cd L₁-L₂] = -0.0542 ± 0.0047' is more than 3σ negative.
#   The k-ratio '[Bi L₃-M₃] = -0.278 ± 0.050' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K970[3][all],O,8,15.999,0.37959,0.03051,0.37986,0.01896,0.60516,0.01921
GMIIIA K970[3][all],Al,13,26.9815384,0.07927,0.00062,0.07933,0.00250,0.07494,0.00368
GMIIIA K970[3][all],Si,14,28.085,0.19402,0.00085,0.19416,0.00599,0.17620,0.00859
GMIIIA K970[3][all],K,19,39.0983,0.01729,0.00008,0.01730,0.00054,0.01128,0.00055
GMIIIA K970[3][all],Ca,20,40.078,0.10850,0.00026,0.10858,0.00334,0.06905,0.00336
GMIIIA K970[3][all],V,23,50.9415,0.01234,0.00006,0.01235,0.00038,0.00618,0.00030
GMIIIA K970[3][all],Ga,31,69.723,0.00882,0.00019,0.00883,0.00033,0.00323,0.00017
GMIIIA K970[3][all],As,33,74.921595,0.01595,0.00036,0.01596,0.00060,0.00543,0.00029
GMIIIA K970[3][all],Sr,38,87.62,0.13389,0.00088,0.13399,0.00418,0.03898,0.00191
GMIIIA K970[3][all],Cd,48,112.414,0.00828,0.00010,0.00828,0.00027,0.00188,0.00009
GMIIIA K970[3][all],Sn,50,118.71,0.01505,0.00020,0.01506,0.00050,0.00323,0.00016
GMIIIA K970[3][all],Cs,55,132.90545196,0.01783,0.00013,0.01784,0.00056,0.00342,0.00017
GMIIIA K970[3][all],Bi,83,208.9804,0.00846,0.00238,0.00846,0.00237,0.00103,0.00029
# Notes
#   Analytical total: 0.999 ± 0.031
#   Duane-Hunt: 15.08 keV
#   Residual written to GMIIIA K970[3][4][residual].msa.
#   Plot output to 'GMIIIA K970[3][4][quantify].pdf'
# Spectrum
#   GMIIIA K970[4][all]['GMIIIA K970[4][4].msa']
# Fit warnings
#   The k-ratio '[Cd L₁-L₂] = -0.0453 ± 0.0047' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K970[4][all],O,8,15.999,0.38138,0.03073,0.38061,0.01903,0.60593,0.01925
GMIIIA K970[4][all],Al,13,26.9815384,0.07959,0.00062,0.07943,0.00251,0.07498,0.00370
GMIIIA K970[4][all],Si,14,28.085,0.19453,0.00085,0.19414,0.00602,0.17606,0.00862
GMIIIA K970[4][all],K,19,39.0983,0.01712,0.00008,0.01708,0.00053,0.01113,0.00055
GMIIIA K970[4][all],Ca,20,40.078,0.10851,0.00029,0.10830,0.00334,0.06882,0.00337
GMIIIA K970[4][all],V,23,50.9415,0.01263,0.00006,0.01261,0.00039,0.00630,0.00031
GMIIIA K970[4][all],Ga,31,69.723,0.00831,0.00019,0.00829,0.00032,0.00303,0.00016
GMIIIA K970[4][all],As,33,74.921595,0.01600,0.00036,0.01596,0.00060,0.00543,0.00029
GMIIIA K970[4][all],Sr,38,87.62,0.13318,0.00088,0.13291,0.00416,0.03863,0.00190
GMIIIA K970[4][all],Cd,48,112.414,0.00862,0.00010,0.00860,0.00028,0.00195,0.00010
GMIIIA K970[4][all],Sn,50,118.71,0.01414,0.00020,0.01411,0.00048,0.00303,0.00015
GMIIIA K970[4][all],Cs,55,132.90545196,0.01858,0.00013,0.01854,0.00058,0.00355,0.00018
GMIIIA K970[4][all],Bi,83,208.9804,0.00944,0.00238,0.00942,0.00237,0.00115,0.00029
# Notes
#   Analytical total: 1.002 ± 0.031
#   Duane-Hunt: 15.20 keV
#   Residual written to GMIIIA K970[4][4][residual].msa.
#   Plot output to 'GMIIIA K970[4][4][quantify].pdf'
# Spectrum
#   GMIIIA K970[5][all]['GMIIIA K970[5][4].msa']
# Fit warnings
#   The k-ratio '[Cd L₁-L₂] = -0.0552 ± 0.0048' is more than 3σ negative.
#   The k-ratio '[Bi L₃-M₁ + 1 other] = -0.199 ± 0.039' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K970[5][all],O,8,15.999,0.38344,0.03084,0.37931,0.01896,0.60702,0.01919
GMIIIA K970[5][all],Al,13,26.9815384,0.07944,0.00056,0.07859,0.00246,0.07457,0.00367
GMIIIA K970[5][all],Si,14,28.085,0.19434,0.00078,0.19225,0.00592,0.17526,0.00858
GMIIIA K970[5][all],K,19,39.0983,0.01727,0.00009,0.01708,0.00053,0.01119,0.00055
GMIIIA K970[5][all],Ca,20,40.078,0.10887,0.00047,0.10769,0.00332,0.06880,0.00337
GMIIIA K970[5][all],V,23,50.9415,0.01227,0.00006,0.01213,0.00038,0.00610,0.00030
GMIIIA K970[5][all],Ga,31,69.723,0.00751,0.00019,0.00742,0.00030,0.00273,0.00015
GMIIIA K970[5][all],As,33,74.921595,0.01455,0.00035,0.01440,0.00056,0.00492,0.00027
GMIIIA K970[5][all],Sr,38,87.62,0.13319,0.00087,0.13175,0.00410,0.03850,0.00190
GMIIIA K970[5][all],Cd,48,112.414,0.00936,0.00011,0.00926,0.00030,0.00211,0.00011
GMIIIA K970[5][all],Sn,50,118.71,0.01550,0.00021,0.01533,0.00051,0.00331,0.00017
GMIIIA K970[5][all],Cs,55,132.90545196,0.01785,0.00013,0.01766,0.00055,0.00340,0.00017
GMIIIA K970[5][all],Bi,83,208.9804,0.01730,0.00236,0.01712,0.00235,0.00210,0.00030
# Notes
#   Analytical total: 1.011 ± 0.031
#   Duane-Hunt: 14.98 keV
#   Residual written to GMIIIA K970[5][4][residual].msa.
#   Plot output to 'GMIIIA K970[5][4][quantify].pdf'
# Spectrum
#   GMIIIA K970[6][all]['GMIIIA K970[6][4].msa']
# Fit warnings
#   The k-ratio '[Cd L₁-L₂] = -0.0601 ± 0.0048' is more than 3σ negative.
#   The k-ratio '[Bi L₃-N₅ + 10 others] = -0.0144 ± 0.0038' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K970[6][all],O,8,15.999,0.38041,0.03071,0.37896,0.01903,0.60622,0.01928
GMIIIA K970[6][all],Al,13,26.9815384,0.07915,0.00048,0.07885,0.00246,0.07480,0.00369
GMIIIA K970[6][all],Si,14,28.085,0.19381,0.00066,0.19307,0.00595,0.17594,0.00863
GMIIIA K970[6][all],K,19,39.0983,0.01726,0.00009,0.01720,0.00054,0.01126,0.00055
GMIIIA K970[6][all],Ca,20,40.078,0.10883,0.00048,0.10841,0.00336,0.06923,0.00340
GMIIIA K970[6][all],V,23,50.9415,0.01270,0.00006,0.01265,0.00039,0.00636,0.00031
GMIIIA K970[6][all],Ga,31,69.723,0.00769,0.00019,0.00766,0.00030,0.00281,0.00015
GMIIIA K970[6][all],As,33,74.921595,0.01176,0.00035,0.01171,0.00050,0.00400,0.00023
GMIIIA K970[6][all],Sr,38,87.62,0.13257,0.00087,0.13207,0.00412,0.03858,0.00190
GMIIIA K970[6][all],Cd,48,112.414,0.00838,0.00011,0.00835,0.00028,0.00190,0.00010
GMIIIA K970[6][all],Sn,50,118.71,0.01498,0.00021,0.01492,0.00050,0.00322,0.00016
GMIIIA K970[6][all],Cs,55,132.90545196,0.01814,0.00013,0.01807,0.00057,0.00348,0.00017
GMIIIA K970[6][all],Bi,83,208.9804,0.01814,0.00238,0.01807,0.00239,0.00221,0.00031
# Notes
#   Analytical total: 1.004 ± 0.031
#   Duane-Hunt: 15.13 keV
#   Residual written to GMIIIA K970[6][4][residual].msa.
#   Plot output to 'GMIIIA K970[6][4][quantify].pdf'
# Spectrum
#   GMIIIA K970[7][all]['GMIIIA K970[7][4].msa']
# Fit warnings
#   The k-ratio '[Sn M₅-N₃ + 22 others] = -0.00487 ± 0.00094' is more than 3σ negative.
#   The k-ratio '[Cd L₁-L₂] = -0.0566 ± 0.0047' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K970[7][all],O,8,15.999,0.38125,0.03063,0.37979,0.01896,0.60604,0.01919
GMIIIA K970[7][all],Al,13,26.9815384,0.07960,0.00057,0.07930,0.00249,0.07503,0.00369
GMIIIA K970[7][all],Si,14,28.085,0.19407,0.00078,0.19333,0.00596,0.17574,0.00858
GMIIIA K970[7][all],K,19,39.0983,0.01697,0.00009,0.01691,0.00052,0.01104,0.00054
GMIIIA K970[7][all],Ca,20,40.078,0.10861,0.00035,0.10820,0.00333,0.06892,0.00336
GMIIIA K970[7][all],V,23,50.9415,0.01238,0.00006,0.01233,0.00038,0.00618,0.00030
GMIIIA K970[7][all],Ga,31,69.723,0.00855,0.00019,0.00852,0.00032,0.00312,0.00017
GMIIIA K970[7][all],As,33,74.921595,0.01445,0.00036,0.01440,0.00056,0.00491,0.00027
GMIIIA K970[7][all],Sr,38,87.62,0.13379,0.00088,0.13328,0.00415,0.03883,0.00191
GMIIIA K970[7][all],Cd,48,112.414,0.00917,0.00011,0.00913,0.00030,0.00207,0.00010
GMIIIA K970[7][all],Sn,50,118.71,0.01476,0.00020,0.01471,0.00049,0.00316,0.00016
GMIIIA K970[7][all],Cs,55,132.90545196,0.01815,0.00013,0.01808,0.00057,0.00347,0.00017
GMIIIA K970[7][all],Bi,83,208.9804,0.01207,0.00238,0.01202,0.00237,0.00147,0.00030
# Notes
#   Analytical total: 1.004 ± 0.031
#   Duane-Hunt: 15.10 keV
#   Residual written to GMIIIA K970[7][4][residual].msa.
#   Plot output to 'GMIIIA K970[7][4][quantify].pdf'
# Spectrum
#   GMIIIA K970[8][all]['GMIIIA K970[8][4].msa']
# Fit warnings
#   The k-ratio '[Sn M₅-N₃ + 22 others] = -0.00550 ± 0.00094' is more than 3σ negative.
#   The k-ratio '[Cd L₁-L₂] = -0.0535 ± 0.0047' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K970[8][all],O,8,15.999,0.37967,0.03066,0.38026,0.01906,0.60607,0.01929
GMIIIA K970[8][all],Al,13,26.9815384,0.07910,0.00051,0.07922,0.00249,0.07487,0.00369
GMIIIA K970[8][all],Si,14,28.085,0.19354,0.00070,0.19384,0.00600,0.17600,0.00863
GMIIIA K970[8][all],K,19,39.0983,0.01747,0.00009,0.01750,0.00055,0.01141,0.00056
GMIIIA K970[8][all],Ca,20,40.078,0.10829,0.00032,0.10846,0.00336,0.06901,0.00338
GMIIIA K970[8][all],V,23,50.9415,0.01272,0.00006,0.01274,0.00040,0.00638,0.00031
GMIIIA K970[8][all],Ga,31,69.723,0.00759,0.00019,0.00760,0.00030,0.00278,0.00015
GMIIIA K970[8][all],As,33,74.921595,0.01276,0.00036,0.01278,0.00053,0.00435,0.00025
GMIIIA K970[8][all],Sr,38,87.62,0.13338,0.00087,0.13359,0.00419,0.03888,0.00192
GMIIIA K970[8][all],Cd,48,112.414,0.00901,0.00011,0.00902,0.00030,0.00205,0.00010
GMIIIA K970[8][all],Sn,50,118.71,0.01570,0.00020,0.01573,0.00053,0.00338,0.00017
GMIIIA K970[8][all],Cs,55,132.90545196,0.01811,0.00013,0.01814,0.00057,0.00348,0.00017
GMIIIA K970[8][all],Bi,83,208.9804,0.01111,0.00239,0.01113,0.00239,0.00136,0.00030
# Notes
#   Analytical total: 0.998 ± 0.031
#   Duane-Hunt: 15.13 keV
#   Residual written to GMIIIA K970[8][4][residual].msa.
#   Plot output to 'GMIIIA K970[8][4][quantify].pdf'
# Result Comparison
Name,O,Al,Si,K,Ca,V,Ga,As,Sr,Cd,Sn,Cs,Bi,Σ
GMIIIA K970[0][all],0.381 ± 0.031,0.07914 ± 0.00053,0.19372 ± 0.00074,0.017465 ± 0.000089,0.10853 ± 0.00042,0.012020 ± 0.000059,0.00745 ± 0.00019,0.01352 ± 0.00036,0.13316 ± 0.00087,0.00873 ± 0.00011,0.01528 ± 0.00021,0.01804 ± 0.00013,0.0156 ± 0.0024,1.004 ± 0.031
GMIIIA K970[1][all],0.379 ± 0.031,0.07919 ± 0.00053,0.19398 ± 0.00073,0.017179 ± 0.000086,0.10881 ± 0.00035,0.012484 ± 0.000059,0.00818 ± 0.00019,0.01322 ± 0.00036,0.13364 ± 0.00087,0.00862 ± 0.00011,0.01485 ± 0.00020,0.01802 ± 0.00013,0.0121 ± 0.0024,1.000 ± 0.031
GMIIIA K970[2][all],0.381 ± 0.031,0.07950 ± 0.00057,0.19344 ± 0.00078,0.017286 ± 0.000090,0.10861 ± 0.00046,0.012793 ± 0.000060,0.00869 ± 0.00019,0.01451 ± 0.00036,0.13348 ± 0.00087,0.00953 ± 0.00011,0.01535 ± 0.00021,0.01776 ± 0.00013,0.0169 ± 0.0024,1.009 ± 0.031
GMIIIA K970[3][all],0.380 ± 0.031,0.07927 ± 0.00062,0.19402 ± 0.00085,0.017285 ± 0.000084,0.10850 ± 0.00026,0.012343 ± 0.000059,0.00882 ± 0.00019,0.01595 ± 0.00036,0.13389 ± 0.00088,0.00828 ± 0.00010,0.01505 ± 0.00020,0.01783 ± 0.00013,0.0085 ± 0.0024,0.999 ± 0.031
GMIIIA K970[4][all],0.381 ± 0.031,0.07959 ± 0.00062,0.19453 ± 0.00085,0.017115 ± 0.000085,0.10851 ± 0.00029,0.012635 ± 0.000059,0.00831 ± 0.00019,0.01600 ± 0.00036,0.13318 ± 0.00088,0.00862 ± 0.00010,0.01414 ± 0.00020,0.01858 ± 0.00013,0.0094 ± 0.0024,1.002 ± 0.031
GMIIIA K970[5][all],0.383 ± 0.031,0.07944 ± 0.00056,0.19434 ± 0.00078,0.017270 ± 0.000090,0.10887 ± 0.00047,0.012266 ± 0.000059,0.00751 ± 0.00019,0.01455 ± 0.00035,0.13319 ± 0.00087,0.00936 ± 0.00011,0.01550 ± 0.00021,0.01785 ± 0.00013,0.0173 ± 0.0024,1.011 ± 0.031
GMIIIA K970[6][all],0.380 ± 0.031,0.07915 ± 0.00048,0.19381 ± 0.00066,0.017265 ± 0.000091,0.10883 ± 0.00048,0.012698 ± 0.000059,0.00769 ± 0.00019,0.01176 ± 0.00035,0.13257 ± 0.00087,0.00838 ± 0.00011,0.01498 ± 0.00021,0.01814 ± 0.00013,0.0181 ± 0.0024,1.004 ± 0.031
GMIIIA K970[7][all],0.381 ± 0.031,0.07960 ± 0.00057,0.19407 ± 0.00078,0.016970 ± 0.000086,0.10861 ± 0.00035,0.012381 ± 0.000059,0.00855 ± 0.00019,0.01445 ± 0.00036,0.13379 ± 0.00088,0.00917 ± 0.00011,0.01476 ± 0.00020,0.01815 ± 0.00013,0.0121 ± 0.0024,1.004 ± 0.031
GMIIIA K970[8][all],0.380 ± 0.031,0.07910 ± 0.00051,0.19354 ± 0.00070,0.017469 ± 0.000086,0.10829 ± 0.00032,0.012717 ± 0.000060,0.00759 ± 0.00019,0.01276 ± 0.00036,0.13338 ± 0.00087,0.00901 ± 0.00011,0.01570 ± 0.00020,0.01811 ± 0.00013,0.0111 ± 0.0024,0.998 ± 0.031
Mean,0.3808 ± 0.0013,0.07933 ± 0.00020,0.19394 ± 0.00035,0.01726 ± 0.00016,0.10862 ± 0.00019,0.01248 ± 0.00025,0.00809 ± 0.00054,0.0141 ± 0.0014,0.13336 ± 0.00040,0.00886 ± 0.00044,0.01507 ± 0.00046,0.01805 ± 0.00024,0.0135 ± 0.0036,1.0034 ± 0.0043
Nominal,0.3791,0.0794,0.187,0.0166,0.1072,0.0112,0.0074,0.0151,0.1268,0.0175,0.0158,0.0189,0.0179,1
RDEV (%),0.4,-0.1,3.7,3.9,1.3,11.4,8.7,-7,5.1,-49.4,-4.4,-4.3,-25,0.3
