# Configuration
#   Username: nwmr
#   Timestamp: 2025-10-03 08:01:35.388517846 -04:00
#   Application: spex v0.0.118
#   References: `N132962 15 keV` revision 477 - 2025-10-02 21:29:04 -04:00
# Configuration warnings
#   The Duane-Hunt (14.83 keV) for CeO2 standard for 'N132962' detector differs by more than 1 % from the beam energy (15.00 keV)!!
#   There are no suitable references for [Pb M₃-M₄ and 1 others; 0.0015>.
# Spectrum
#   GMIIIA K493[0][all]['GMIIIA K493[0][4].msa']
# Fit warnings
#   Removing Ta from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.00611 ± 0.00053' is more than 3σ negative.
#   The k-ratio '[Ce M₁-O₃ + 1 other] = -1.04 ± 0.17' is more than 3σ negative.
# Quantification results
GMIIIA K493[1][all],Ce,58,140.116,0.00620,0.00013,0.00575,0.00018,0.00181,0.00014
GMIIIA K493[1][all],Ta,73,180.94788,0.00000,0.00029,0.00000,0.00027,0.00000,0.00007
GMIIIA K493[1][all],Pb,82,207.2,0.68456,0.00384,0.63493,0.01544,0.13484,0.00996
# Notes
#   Analytical total: 1.078 ± 0.026
#   Duane-Hunt: 15.03 keV
#   Residual written to GMIIIA K493[1][4][residual].msa.
#   Plot output to 'GMIIIA K493[1][4][quantify].pdf'
# Spectrum
#   GMIIIA K493[2][all]['GMIIIA K493[2][4].msa']
# Fit warnings
#   Removing Ta from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[Zr L₁-L₃ + 1 other] = -0.0144 ± 0.0046' is more than 3σ negative.
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.00859 ± 0.00053' is more than 3σ negative.
#   The k-ratio '[Ce M₁-O₃ + 1 other] = -0.95 ± 0.17' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K493[2][all],B,5,10.81,0.02986,0.01099,0.02813,0.01009,0.11370,0.03772
GMIIIA K493[2][all],O,8,15.999,0.21429,0.02311,0.20191,0.01752,0.55133,0.03528
GMIIIA K493[2][all],Al,13,26.9815384,0.00167,0.00003,0.00157,0.00005,0.00254,0.00019
GMIIIA K493[2][all],Si,14,28.085,0.13035,0.00040,0.12282,0.00301,0.19105,0.01390
GMIIIA K493[2][all],Ti,22,47.867,0.00300,0.00011,0.00283,0.00013,0.00258,0.00021
GMIIIA K493[2][all],Fe,26,55.845,0.00360,0.00007,0.00339,0.00011,0.00265,0.00020
GMIIIA K493[2][all],Zr,40,91.224,0.00320,0.00011,0.00302,0.00012,0.00145,0.00012
GMIIIA K493[2][all],Ce,58,140.116,0.00558,0.00013,0.00525,0.00018,0.00164,0.00012
GMIIIA K493[2][all],Ta,73,180.94788,0.00000,0.00029,0.00000,0.00027,0.00000,0.00007
GMIIIA K493[2][all],Pb,82,207.2,0.66979,0.00381,0.63109,0.01528,0.13306,0.00970
# Notes
#   Analytical total: 1.061 ± 0.026
#   Duane-Hunt: 15.03 keV
#   Residual written to GMIIIA K493[2][4][residual].msa.
#   Plot output to 'GMIIIA K493[2][4][quantify].pdf'
# Spectrum
#   GMIIIA K493[3][all]['GMIIIA K493[3][4].msa']
# Fit warnings
#   Removing Ta from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[Zr L₁-L₃ + 1 other] = -0.0212 ± 0.0046' is more than 3σ negative.
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.01032 ± 0.00053' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K493[3][all],B,5,10.81,0.02986,0.01102,0.02797,0.01005,0.11370,0.03780
GMIIIA K493[3][all],O,8,15.999,0.21378,0.02317,0.20024,0.01749,0.55008,0.03539
GMIIIA K493[3][all],Al,13,26.9815384,0.00170,0.00003,0.00159,0.00005,0.00260,0.00020
GMIIIA K493[3][all],Si,14,28.085,0.13027,0.00040,0.12203,0.00298,0.19096,0.01393
GMIIIA K493[3][all],Ti,22,47.867,0.00322,0.00012,0.00301,0.00013,0.00277,0.00023
GMIIIA K493[3][all],Fe,26,55.845,0.00297,0.00007,0.00278,0.00010,0.00219,0.00017
GMIIIA K493[3][all],Zr,40,91.224,0.00343,0.00011,0.00321,0.00013,0.00155,0.00012
GMIIIA K493[3][all],Ce,58,140.116,0.00608,0.00013,0.00570,0.00018,0.00179,0.00014
GMIIIA K493[3][all],Ta,73,180.94788,0.00000,0.00029,0.00000,0.00027,0.00000,0.00007
GMIIIA K493[3][all],Pb,82,207.2,0.67628,0.00381,0.63346,0.01528,0.13437,0.00982
# Notes
#   Analytical total: 1.068 ± 0.026
#   Duane-Hunt: 15.07 keV
#   Residual written to GMIIIA K493[3][4][residual].msa.
#   Plot output to 'GMIIIA K493[3][4][quantify].pdf'
# Spectrum
#   GMIIIA K493[4][all]['GMIIIA K493[4][4].msa']
# Fit warnings
#   Removing Ta from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.00708 ± 0.00053' is more than 3σ negative.
#   The k-ratio '[Ce M₁-O₃ + 1 other] = -0.87 ± 0.17' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K493[4][all],B,5,10.81,0.02998,0.01105,0.02810,0.01009,0.11379,0.03780
GMIIIA K493[4][all],O,8,15.999,0.21498,0.02326,0.20155,0.01755,0.55143,0.03539
GMIIIA K493[4][all],Al,13,26.9815384,0.00170,0.00003,0.00159,0.00005,0.00259,0.00019
GMIIIA K493[4][all],Si,14,28.085,0.13015,0.00040,0.12202,0.00300,0.19018,0.01388
GMIIIA K493[4][all],Ti,22,47.867,0.00337,0.00012,0.00316,0.00014,0.00289,0.00024
GMIIIA K493[4][all],Fe,26,55.845,0.00318,0.00007,0.00298,0.00010,0.00234,0.00018
GMIIIA K493[4][all],Zr,40,91.224,0.00375,0.00011,0.00352,0.00013,0.00169,0.00013
GMIIIA K493[4][all],Ce,58,140.116,0.00543,0.00013,0.00509,0.00017,0.00159,0.00012
GMIIIA K493[4][all],Ta,73,180.94788,0.00000,0.00029,0.00000,0.00027,0.00000,0.00007
GMIIIA K493[4][all],Pb,82,207.2,0.67413,0.00381,0.63199,0.01532,0.13351,0.00976
# Notes
#   Analytical total: 1.067 ± 0.026
#   Duane-Hunt: 15.00 keV
#   Residual written to GMIIIA K493[4][4][residual].msa.
#   Plot output to 'GMIIIA K493[4][4][quantify].pdf'
# Spectrum
#   GMIIIA K493[5][all]['GMIIIA K493[5][4].msa']
# Fit warnings
#   Removing Ta from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.00767 ± 0.00053' is more than 3σ negative.
#   The k-ratio '[Ce M₁-O₃ + 1 other] = -0.66 ± 0.17' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K493[5][all],B,5,10.81,0.03132,0.01155,0.02942,0.01055,0.11854,0.03916
GMIIIA K493[5][all],O,8,15.999,0.21438,0.02316,0.20137,0.01752,0.54828,0.03592
GMIIIA K493[5][all],Al,13,26.9815384,0.00161,0.00003,0.00151,0.00005,0.00244,0.00019
GMIIIA K493[5][all],Si,14,28.085,0.13042,0.00040,0.12250,0.00303,0.19001,0.01399
GMIIIA K493[5][all],Ti,22,47.867,0.00308,0.00012,0.00290,0.00013,0.00264,0.00022
GMIIIA K493[5][all],Fe,26,55.845,0.00311,0.00007,0.00292,0.00010,0.00228,0.00018
GMIIIA K493[5][all],Zr,40,91.224,0.00321,0.00010,0.00302,0.00012,0.00144,0.00012
GMIIIA K493[5][all],Ce,58,140.116,0.00619,0.00013,0.00582,0.00019,0.00181,0.00014
GMIIIA K493[5][all],Ta,73,180.94788,0.00000,0.00029,0.00000,0.00027,0.00000,0.00007
GMIIIA K493[5][all],Pb,82,207.2,0.67130,0.00380,0.63054,0.01539,0.13256,0.00978
# Notes
#   Analytical total: 1.065 ± 0.026
#   Duane-Hunt: 15.04 keV
#   Residual written to GMIIIA K493[5][4][residual].msa.
#   Plot output to 'GMIIIA K493[5][4][quantify].pdf'
# Spectrum
#   GMIIIA K493[6][all]['GMIIIA K493[6][4].msa']
# Fit warnings
#   Removing Ta from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.00786 ± 0.00053' is more than 3σ negative.
#   The k-ratio '[Ce M₁-O₃ + 1 other] = -0.57 ± 0.17' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K493[6][all],B,5,10.81,0.03061,0.01129,0.02872,0.01031,0.11602,0.03846
GMIIIA K493[6][all],O,8,15.999,0.21470,0.02322,0.20144,0.01754,0.54990,0.03565
GMIIIA K493[6][all],Al,13,26.9815384,0.00159,0.00003,0.00149,0.00005,0.00241,0.00018
GMIIIA K493[6][all],Si,14,28.085,0.13053,0.00040,0.12247,0.00302,0.19045,0.01396
GMIIIA K493[6][all],Ti,22,47.867,0.00323,0.00012,0.00303,0.00013,0.00277,0.00023
GMIIIA K493[6][all],Fe,26,55.845,0.00290,0.00007,0.00272,0.00010,0.00213,0.00017
GMIIIA K493[6][all],Zr,40,91.224,0.00334,0.00011,0.00313,0.00012,0.00150,0.00012
GMIIIA K493[6][all],Ce,58,140.116,0.00574,0.00013,0.00539,0.00018,0.00168,0.00013
GMIIIA K493[6][all],Ta,73,180.94788,0.00000,0.00029,0.00000,0.00027,0.00000,0.00007
GMIIIA K493[6][all],Pb,82,207.2,0.67318,0.00380,0.63161,0.01536,0.13313,0.00978
# Notes
#   Analytical total: 1.066 ± 0.026
#   Duane-Hunt: 15.01 keV
#   Residual written to GMIIIA K493[6][4][residual].msa.
#   Plot output to 'GMIIIA K493[6][4][quantify].pdf'
# Result Comparison
Name,B,O,Al,Si,Ti,Fe,Zr,Ce,Ta,Pb,Σ
GMIIIA K493[0][all],0.031 ± 0.011,0.215 ± 0.023,0.001616 ± 0.000033,0.13066 ± 0.00040,0.00300 ± 0.00011,0.003205 ± 0.000073,0.00349 ± 0.00011,0.00574 ± 0.00013,0.00000 ± 0.00029,0.6704 ± 0.0038,1.064 ± 0.026
GMIIIA K493[1][all],0.030 ± 0.011,0.216 ± 0.024,0.001560 ± 0.000033,0.13024 ± 0.00040,0.00326 ± 0.00012,0.002811 ± 0.000073,0.00329 ± 0.00011,0.00620 ± 0.00013,0.00000 ± 0.00029,0.6846 ± 0.0038,1.078 ± 0.026
GMIIIA K493[2][all],0.030 ± 0.011,0.214 ± 0.023,0.001667 ± 0.000033,0.13035 ± 0.00040,0.00300 ± 0.00011,0.003596 ± 0.000074,0.00320 ± 0.00011,0.00558 ± 0.00013,0.00000 ± 0.00029,0.6698 ± 0.0038,1.061 ± 0.026
GMIIIA K493[3][all],0.030 ± 0.011,0.214 ± 0.023,0.001702 ± 0.000033,0.13027 ± 0.00040,0.00322 ± 0.00012,0.002972 ± 0.000073,0.00343 ± 0.00011,0.00608 ± 0.00013,0.00000 ± 0.00029,0.6763 ± 0.0038,1.068 ± 0.026
GMIIIA K493[4][all],0.030 ± 0.011,0.215 ± 0.023,0.001700 ± 0.000033,0.13015 ± 0.00040,0.00337 ± 0.00012,0.003183 ± 0.000074,0.00375 ± 0.00011,0.00543 ± 0.00013,0.00000 ± 0.00029,0.6741 ± 0.0038,1.067 ± 0.026
GMIIIA K493[5][all],0.031 ± 0.012,0.214 ± 0.023,0.001609 ± 0.000033,0.13042 ± 0.00040,0.00308 ± 0.00012,0.003111 ± 0.000073,0.00321 ± 0.00010,0.00619 ± 0.00013,0.00000 ± 0.00029,0.6713 ± 0.0038,1.065 ± 0.026
GMIIIA K493[6][all],0.031 ± 0.011,0.215 ± 0.023,0.001586 ± 0.000032,0.13053 ± 0.00040,0.00323 ± 0.00012,0.002902 ± 0.000074,0.00334 ± 0.00011,0.00574 ± 0.00013,0.00000 ± 0.00029,0.6732 ± 0.0038,1.066 ± 0.026
Mean,0.03044 ± 0.00058,0.21464 ± 0.00063,0.001634 ± 0.000056,0.13038 ± 0.00018,0.00317 ± 0.00014,0.00311 ± 0.00026,0.00339 ± 0.00019,0.00585 ± 0.00031,0,0.6742 ± 0.0051,1.0668 ± 0.0054
Nominal,0.0004,0.2063,0.0011,0.1304,0.0019,0.0022,0.0036,0.0055,0.0072,0.6413,1
RDEV (%),6897.8,4,54.5,-0,65.1,39,-6.6,5.7,-100,5.1,6.7
