# Configuration
#   Username: nwmr
#   Timestamp: 2025-10-03 08:01:27.554506976 -04:00
#   Application: spex v0.0.118
#   References: `N132962 15 keV` revision 477 - 2025-10-02 21:29:04 -04:00
# Configuration warnings
#   There are no suitable references for [Pb M₃-M₄ and 1 others; 0.0015>.
# Spectrum
#   GMIIIA K251[0][all]['GMIIIA K251[0][4].msa']
# Fit warnings
#    None
# Quantification results
GMIIIA K251[2][all],Ba,56,137.327,0.09825,0.00160,0.09609,0.00245,0.03135,0.00181
GMIIIA K251[2][all],Ta,73,180.94788,0.04093,0.00038,0.04003,0.00091,0.00991,0.00056
GMIIIA K251[2][all],Pb,82,207.2,0.45061,0.00342,0.44071,0.00927,0.09530,0.00534
GMIIIA K251[2][all],Bi,83,208.9804,0.05165,0.00415,0.05051,0.00399,0.01083,0.00105
# Notes
#   Analytical total: 1.022 ± 0.021
#   Duane-Hunt: 15.01 keV
#   Residual written to GMIIIA K251[2][4][residual].msa.
#   Plot output to 'GMIIIA K251[2][4][quantify].pdf'
# Spectrum
#   GMIIIA K251[3][all]['GMIIIA K251[3][4].msa']
# Fit warnings
#   The k-ratio '[Bi M₃-M₅ + 1 other] = -0.110 ± 0.027' is more than 3σ negative.
#   The k-ratio '[Bi M₁-O₂ + 1 other] = -0.518 ± 0.088' is more than 3σ negative.
#   The k-ratio '[Bi L₃-M₃] = -0.271 ± 0.089' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K251[3][all],O,8,15.999,0.21813,0.01993,0.21891,0.01570,0.60130,0.02230
GMIIIA K251[3][all],Al,13,26.9815384,0.01390,0.00033,0.01395,0.00044,0.02271,0.00136
GMIIIA K251[3][all],Si,14,28.085,0.14829,0.00437,0.14882,0.00485,0.23288,0.01384
GMIIIA K251[3][all],Ba,56,137.327,0.09879,0.00159,0.09914,0.00255,0.03173,0.00183
GMIIIA K251[3][all],Ta,73,180.94788,0.04246,0.00038,0.04261,0.00098,0.01035,0.00058
GMIIIA K251[3][all],Pb,82,207.2,0.44910,0.00344,0.45071,0.00964,0.09559,0.00533
GMIIIA K251[3][all],Bi,83,208.9804,0.02577,0.00417,0.02586,0.00411,0.00544,0.00093
# Notes
#   Analytical total: 0.996 ± 0.021
#   Duane-Hunt: 15.05 keV
#   Residual written to GMIIIA K251[3][4][residual].msa.
#   Plot output to 'GMIIIA K251[3][4][quantify].pdf'
# Spectrum
#   GMIIIA K251[4][all]['GMIIIA K251[4][4].msa']
# Fit warnings
#   The k-ratio '[Bi L₃-M₃] = -0.270 ± 0.089' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K251[4][all],O,8,15.999,0.21244,0.01947,0.21243,0.01541,0.59398,0.02250
GMIIIA K251[4][all],Al,13,26.9815384,0.01364,0.00032,0.01364,0.00043,0.02262,0.00135
GMIIIA K251[4][all],Si,14,28.085,0.14837,0.00433,0.14836,0.00475,0.23631,0.01390
GMIIIA K251[4][all],Ba,56,137.327,0.09812,0.00160,0.09812,0.00249,0.03196,0.00183
GMIIIA K251[4][all],Ta,73,180.94788,0.04200,0.00038,0.04200,0.00094,0.01038,0.00058
GMIIIA K251[4][all],Pb,82,207.2,0.45320,0.00343,0.45318,0.00945,0.09784,0.00541
GMIIIA K251[4][all],Bi,83,208.9804,0.03226,0.00414,0.03226,0.00406,0.00691,0.00096
# Notes
#   Analytical total: 1.000 ± 0.021
#   Duane-Hunt: 15.01 keV
#   Residual written to GMIIIA K251[4][4][residual].msa.
#   Plot output to 'GMIIIA K251[4][4][quantify].pdf'
# Spectrum
#   GMIIIA K251[5][all]['GMIIIA K251[5][4].msa']
# Fit warnings
#   The k-ratio '[Bi M₁-O₂ + 1 other] = -0.496 ± 0.088' is more than 3σ negative.
#   The k-ratio '[Bi L₃-M₁ + 1 other] = -0.248 ± 0.064' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K251[5][all],O,8,15.999,0.21587,0.01980,0.21420,0.01551,0.59688,0.02242
GMIIIA K251[5][all],Al,13,26.9815384,0.01397,0.00033,0.01386,0.00044,0.02291,0.00137
GMIIIA K251[5][all],Si,14,28.085,0.14849,0.00409,0.14734,0.00459,0.23389,0.01373
GMIIIA K251[5][all],Ba,56,137.327,0.09926,0.00160,0.09849,0.00250,0.03197,0.00183
GMIIIA K251[5][all],Ta,73,180.94788,0.03971,0.00038,0.03940,0.00090,0.00971,0.00054
GMIIIA K251[5][all],Pb,82,207.2,0.44945,0.00342,0.44597,0.00936,0.09596,0.00533
GMIIIA K251[5][all],Bi,83,208.9804,0.04107,0.00415,0.04075,0.00404,0.00869,0.00099
# Notes
#   Analytical total: 1.008 ± 0.021
#   Duane-Hunt: 15.12 keV
#   Residual written to GMIIIA K251[5][4][residual].msa.
#   Plot output to 'GMIIIA K251[5][4][quantify].pdf'
# Spectrum
#   GMIIIA K251[6][all]['GMIIIA K251[6][4].msa']
# Fit warnings
#   The k-ratio '[Bi M₃-M₅ + 1 other] = -0.135 ± 0.027' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K251[6][all],O,8,15.999,0.21732,0.01995,0.21589,0.01562,0.59878,0.02243
GMIIIA K251[6][all],Al,13,26.9815384,0.01389,0.00033,0.01380,0.00044,0.02269,0.00136
GMIIIA K251[6][all],Si,14,28.085,0.14863,0.00424,0.14765,0.00471,0.23328,0.01381
GMIIIA K251[6][all],Ba,56,137.327,0.09871,0.00160,0.09805,0.00251,0.03168,0.00182
GMIIIA K251[6][all],Ta,73,180.94788,0.04114,0.00038,0.04087,0.00093,0.01002,0.00056
GMIIIA K251[6][all],Pb,82,207.2,0.45277,0.00343,0.44978,0.00952,0.09633,0.00538
GMIIIA K251[6][all],Bi,83,208.9804,0.03418,0.00414,0.03396,0.00404,0.00721,0.00095
# Notes
#   Analytical total: 1.007 ± 0.021
#   Duane-Hunt: 15.01 keV
#   Residual written to GMIIIA K251[6][4][residual].msa.
#   Plot output to 'GMIIIA K251[6][4][quantify].pdf'
# Result Comparison
Name,O,Al,Si,Ba,Ta,Pb,Bi,Σ
GMIIIA K251[0][all],0.213 ± 0.019,0.01398 ± 0.00033,0.1476 ± 0.0042,0.0985 ± 0.0016,0.04108 ± 0.00038,0.4400 ± 0.0034,0.0400 ± 0.0042,0.994 ± 0.021
GMIIIA K251[1][all],0.220 ± 0.021,0.01385 ± 0.00033,0.1478 ± 0.0043,0.0983 ± 0.0017,0.04154 ± 0.00038,0.4678 ± 0.0034,0.0612 ± 0.0041,1.051 ± 0.022
GMIIIA K251[2][all],0.218 ± 0.020,0.01377 ± 0.00033,0.1490 ± 0.0042,0.0983 ± 0.0016,0.04093 ± 0.00038,0.4506 ± 0.0034,0.0516 ± 0.0042,1.022 ± 0.021
GMIIIA K251[3][all],0.218 ± 0.020,0.01390 ± 0.00033,0.1483 ± 0.0044,0.0988 ± 0.0016,0.04246 ± 0.00038,0.4491 ± 0.0034,0.0258 ± 0.0042,0.996 ± 0.021
GMIIIA K251[4][all],0.212 ± 0.019,0.01364 ± 0.00032,0.1484 ± 0.0043,0.0981 ± 0.0016,0.04200 ± 0.00038,0.4532 ± 0.0034,0.0323 ± 0.0041,1.000 ± 0.021
GMIIIA K251[5][all],0.216 ± 0.020,0.01397 ± 0.00033,0.1485 ± 0.0041,0.0993 ± 0.0016,0.03971 ± 0.00038,0.4494 ± 0.0034,0.0411 ± 0.0042,1.008 ± 0.021
GMIIIA K251[6][all],0.217 ± 0.020,0.01389 ± 0.00033,0.1486 ± 0.0042,0.0987 ± 0.0016,0.04114 ± 0.00038,0.4528 ± 0.0034,0.0342 ± 0.0041,1.007 ± 0.021
Mean,0.2164 ± 0.0030,0.01386 ± 0.00012,0.14831 ± 0.00048,0.09856 ± 0.00039,0.04127 ± 0.00088,0.4518 ± 0.0083,0.041 ± 0.012,1.011 ± 0.020
Nominal,0.2302,0.0132,0.1402,0.0896,0.0409,0.441,0.0449,1
RDEV (%),-6,4.7,5.8,10,0.8,2.5,-8.9,1.1
