# Configuration
#   Username: Nicholas W. M. Ritchie
#   Timestamp: 2025-10-23 13:25:53
#   Application: spex version 0.0.121
#   References: `N132962 15 keV` revision 199 - 2025-10-23 13:24:40 -04:00
# Configuration warnings
#    None
# Spectrum
#   GMIIIA K1132[0][all]['GMIIIA K1132[0][4].msa']
# Fit warnings
#   The k-ratio '[Cr L₃-M₅ + 13 others] = -0.01148 ± 0.00063' is more than 3σ negative.
# Quantification results
GMIIIA K1132[1][all],O,8,15.999,0.43061,0.03159,0.42434,0.01797,0.64532,0.01688
GMIIIA K1132[1][all],Al,13,26.9815384,0.07875,0.00306,0.07760,0.00369,0.06998,0.00417
GMIIIA K1132[1][all],Si,14,28.085,0.21531,0.00045,0.21218,0.00665,0.18381,0.00872
GMIIIA K1132[1][all],Ca,20,40.078,0.10520,0.00009,0.10367,0.00324,0.06294,0.00298
GMIIIA K1132[1][all],Cr,24,51.9961,0.00544,0.00007,0.00536,0.00018,0.00251,0.00012
GMIIIA K1132[1][all],Ni,28,58.6934,0.01151,0.00008,0.01135,0.00036,0.00470,0.00023
GMIIIA K1132[1][all],Mo,42,95.95,0.01891,0.00018,0.01863,0.00061,0.00472,0.00023
GMIIIA K1132[1][all],Ba,56,137.327,0.14904,0.00049,0.14688,0.00461,0.02602,0.00124
# Notes
#   Analytical total: 1.015 ± 0.032
#   Duane-Hunt: 15.14 keV
#   Residual written to GMIIIA K1132[1][4][residual].msa.
#   Plot output to 'GMIIIA K1132[1][4][quantify].pdf'
# Spectrum
#   GMIIIA K1132[2][all]['GMIIIA K1132[2][4].msa']
# Fit warnings
#   The k-ratio '[Cr L₃-M₅ + 13 others] = -0.00843 ± 0.00063' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K1132[2][all],O,8,15.999,0.42780,0.03138,0.42247,0.01794,0.64375,0.01692
GMIIIA K1132[2][all],Al,13,26.9815384,0.07845,0.00306,0.07747,0.00368,0.07000,0.00417
GMIIIA K1132[2][all],Si,14,28.085,0.21524,0.00045,0.21256,0.00663,0.18450,0.00873
GMIIIA K1132[2][all],Ca,20,40.078,0.10576,0.00009,0.10444,0.00325,0.06353,0.00301
GMIIIA K1132[2][all],Cr,24,51.9961,0.00513,0.00006,0.00507,0.00017,0.00238,0.00012
GMIIIA K1132[2][all],Ni,28,58.6934,0.01223,0.00008,0.01208,0.00038,0.00502,0.00024
GMIIIA K1132[2][all],Mo,42,95.95,0.01817,0.00018,0.01795,0.00058,0.00456,0.00022
GMIIIA K1132[2][all],Ba,56,137.327,0.14983,0.00049,0.14797,0.00463,0.02627,0.00125
# Notes
#   Analytical total: 1.013 ± 0.032
#   Duane-Hunt: 15.19 keV
#   Residual written to GMIIIA K1132[2][4][residual].msa.
#   Plot output to 'GMIIIA K1132[2][4][quantify].pdf'
# Spectrum
#   GMIIIA K1132[3][all]['GMIIIA K1132[3][4].msa']
# Fit warnings
#   The k-ratio '[Cr L₃-M₅ + 13 others] = -0.01195 ± 0.00063' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K1132[3][all],O,8,15.999,0.43132,0.03165,0.42495,0.01798,0.64574,0.01688
GMIIIA K1132[3][all],Al,13,26.9815384,0.07866,0.00307,0.07750,0.00369,0.06983,0.00417
GMIIIA K1132[3][all],Si,14,28.085,0.21531,0.00045,0.21213,0.00666,0.18363,0.00872
GMIIIA K1132[3][all],Ca,20,40.078,0.10578,0.00009,0.10422,0.00327,0.06322,0.00300
GMIIIA K1132[3][all],Cr,24,51.9961,0.00536,0.00007,0.00528,0.00018,0.00247,0.00012
GMIIIA K1132[3][all],Ni,28,58.6934,0.01119,0.00008,0.01102,0.00035,0.00457,0.00022
GMIIIA K1132[3][all],Mo,42,95.95,0.01804,0.00018,0.01778,0.00058,0.00450,0.00022
GMIIIA K1132[3][all],Ba,56,137.327,0.14933,0.00049,0.14713,0.00463,0.02605,0.00124
# Notes
#   Analytical total: 1.015 ± 0.032
#   Duane-Hunt: 15.19 keV
#   Residual written to GMIIIA K1132[3][4][residual].msa.
#   Plot output to 'GMIIIA K1132[3][4][quantify].pdf'
# Spectrum
#   GMIIIA K1132[4][all]['GMIIIA K1132[4][4].msa']
# Fit warnings
#   The k-ratio '[Cr L₃-M₅ + 13 others] = -0.01333 ± 0.00064' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K1132[4][all],O,8,15.999,0.43226,0.03174,0.42517,0.01800,0.64619,0.01688
GMIIIA K1132[4][all],Al,13,26.9815384,0.07857,0.00306,0.07728,0.00368,0.06965,0.00416
GMIIIA K1132[4][all],Si,14,28.085,0.21497,0.00045,0.21145,0.00664,0.18307,0.00871
GMIIIA K1132[4][all],Ca,20,40.078,0.10584,0.00009,0.10411,0.00327,0.06316,0.00300
GMIIIA K1132[4][all],Cr,24,51.9961,0.00509,0.00006,0.00500,0.00017,0.00234,0.00012
GMIIIA K1132[4][all],Ni,28,58.6934,0.01219,0.00008,0.01199,0.00038,0.00497,0.00024
GMIIIA K1132[4][all],Mo,42,95.95,0.01867,0.00018,0.01837,0.00060,0.00465,0.00023
GMIIIA K1132[4][all],Ba,56,137.327,0.14908,0.00049,0.14664,0.00462,0.02596,0.00124
# Notes
#   Analytical total: 1.017 ± 0.032
#   Duane-Hunt: 15.09 keV
#   Residual written to GMIIIA K1132[4][4][residual].msa.
#   Plot output to 'GMIIIA K1132[4][4][quantify].pdf'
# Spectrum
#   GMIIIA K1132[5][all]['GMIIIA K1132[5][4].msa']
# Fit warnings
#   The k-ratio '[Cr L₃-M₅ + 13 others] = -0.01009 ± 0.00063' is more than 3σ negative.
#   The k-ratio '[Mo L₁-N₃ + 1 other] = -0.0278 ± 0.0045' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K1132[5][all],O,8,15.999,0.43197,0.03169,0.42525,0.01798,0.64603,0.01687
GMIIIA K1132[5][all],Al,13,26.9815384,0.07879,0.00306,0.07756,0.00369,0.06987,0.00416
GMIIIA K1132[5][all],Si,14,28.085,0.21521,0.00045,0.21186,0.00665,0.18335,0.00871
GMIIIA K1132[5][all],Ca,20,40.078,0.10546,0.00009,0.10382,0.00326,0.06296,0.00299
GMIIIA K1132[5][all],Cr,24,51.9961,0.00531,0.00007,0.00522,0.00018,0.00244,0.00012
GMIIIA K1132[5][all],Ni,28,58.6934,0.01182,0.00008,0.01164,0.00037,0.00482,0.00023
GMIIIA K1132[5][all],Mo,42,95.95,0.01844,0.00018,0.01816,0.00060,0.00460,0.00022
GMIIIA K1132[5][all],Ba,56,137.327,0.14880,0.00049,0.14649,0.00461,0.02593,0.00123
# Notes
#   Analytical total: 1.016 ± 0.032
#   Duane-Hunt: 15.20 keV
#   Residual written to GMIIIA K1132[5][4][residual].msa.
#   Plot output to 'GMIIIA K1132[5][4][quantify].pdf'
# Spectrum
#   GMIIIA K1132[6][all]['GMIIIA K1132[6][4].msa']
# Fit warnings
#   The k-ratio '[Cr L₃-M₅ + 13 others] = -0.01154 ± 0.00064' is more than 3σ negative.
#   The k-ratio '[Mo L₁-N₃ + 1 other] = -0.0285 ± 0.0045' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K1132[6][all],O,8,15.999,0.43131,0.03169,0.42448,0.01800,0.64549,0.01691
GMIIIA K1132[6][all],Al,13,26.9815384,0.07859,0.00306,0.07735,0.00368,0.06974,0.00416
GMIIIA K1132[6][all],Si,14,28.085,0.21550,0.00045,0.21209,0.00666,0.18373,0.00873
GMIIIA K1132[6][all],Ca,20,40.078,0.10580,0.00009,0.10412,0.00326,0.06321,0.00300
GMIIIA K1132[6][all],Cr,24,51.9961,0.00503,0.00006,0.00495,0.00017,0.00232,0.00011
GMIIIA K1132[6][all],Ni,28,58.6934,0.01162,0.00008,0.01144,0.00037,0.00474,0.00023
GMIIIA K1132[6][all],Mo,42,95.95,0.01906,0.00018,0.01876,0.00061,0.00476,0.00023
GMIIIA K1132[6][all],Ba,56,137.327,0.14917,0.00049,0.14681,0.00462,0.02601,0.00124
# Notes
#   Analytical total: 1.016 ± 0.032
#   Duane-Hunt: 15.20 keV
#   Residual written to GMIIIA K1132[6][4][residual].msa.
#   Plot output to 'GMIIIA K1132[6][4][quantify].pdf'
# Spectrum
#   GMIIIA K1132[7][all]['GMIIIA K1132[7][4].msa']
# Fit warnings
#   The k-ratio '[Cr L₃-M₅ + 13 others] = -0.00405 ± 0.00064' is more than 3σ negative.
#   The k-ratio '[Mo L₁-N₃ + 1 other] = -0.0235 ± 0.0045' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K1132[7][all],O,8,15.999,0.42943,0.03149,0.42386,0.01796,0.64505,0.01688
GMIIIA K1132[7][all],Al,13,26.9815384,0.07846,0.00306,0.07745,0.00368,0.06989,0.00416
GMIIIA K1132[7][all],Si,14,28.085,0.21480,0.00045,0.21201,0.00663,0.18380,0.00871
GMIIIA K1132[7][all],Ca,20,40.078,0.10536,0.00009,0.10399,0.00325,0.06318,0.00299
GMIIIA K1132[7][all],Cr,24,51.9961,0.00519,0.00007,0.00512,0.00017,0.00240,0.00012
GMIIIA K1132[7][all],Ni,28,58.6934,0.01194,0.00008,0.01178,0.00038,0.00489,0.00023
GMIIIA K1132[7][all],Mo,42,95.95,0.01858,0.00018,0.01834,0.00060,0.00465,0.00023
GMIIIA K1132[7][all],Ba,56,137.327,0.14938,0.00049,0.14744,0.00462,0.02614,0.00124
# Notes
#   Analytical total: 1.013 ± 0.032
#   Duane-Hunt: 15.11 keV
#   Residual written to GMIIIA K1132[7][4][residual].msa.
#   Plot output to 'GMIIIA K1132[7][4][quantify].pdf'
# Spectrum
#   GMIIIA K1132[8][all]['GMIIIA K1132[8][4].msa']
# Fit warnings
#   The k-ratio '[Cr L₃-M₅ + 13 others] = -0.01218 ± 0.00064' is more than 3σ negative.
#   The k-ratio '[Mo L₁-N₃ + 1 other] = -0.0209 ± 0.0045' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K1132[8][all],O,8,15.999,0.43196,0.03173,0.42463,0.01799,0.64580,0.01690
GMIIIA K1132[8][all],Al,13,26.9815384,0.07862,0.00308,0.07729,0.00369,0.06970,0.00417
GMIIIA K1132[8][all],Si,14,28.085,0.21555,0.00045,0.21189,0.00665,0.18358,0.00873
GMIIIA K1132[8][all],Ca,20,40.078,0.10586,0.00009,0.10407,0.00326,0.06318,0.00300
GMIIIA K1132[8][all],Cr,24,51.9961,0.00516,0.00007,0.00507,0.00017,0.00237,0.00012
GMIIIA K1132[8][all],Ni,28,58.6934,0.01116,0.00008,0.01097,0.00035,0.00455,0.00022
GMIIIA K1132[8][all],Mo,42,95.95,0.01853,0.00018,0.01822,0.00060,0.00462,0.00022
GMIIIA K1132[8][all],Ba,56,137.327,0.15040,0.00049,0.14785,0.00465,0.02620,0.00125
# Notes
#   Analytical total: 1.017 ± 0.032
#   Duane-Hunt: 15.01 keV
#   Residual written to GMIIIA K1132[8][4][residual].msa.
#   Plot output to 'GMIIIA K1132[8][4][quantify].pdf'
# Result Comparison
Name,O,Al,Si,Ca,Cr,Ni,Mo,Ba,Σ
GMIIIA K1132[0][all],0.431 ± 0.032,0.0785 ± 0.0031,0.21538 ± 0.00045,0.105416 ± 0.000088,0.005411 ± 0.000066,0.011333 ± 0.000083,0.01800 ± 0.00018,0.14981 ± 0.00049,1.015 ± 0.032
GMIIIA K1132[1][all],0.431 ± 0.032,0.0787 ± 0.0031,0.21531 ± 0.00045,0.105201 ± 0.000088,0.005439 ± 0.000066,0.011513 ± 0.000084,0.01891 ± 0.00018,0.14904 ± 0.00049,1.015 ± 0.032
GMIIIA K1132[2][all],0.428 ± 0.031,0.0784 ± 0.0031,0.21524 ± 0.00045,0.105761 ± 0.000089,0.005131 ± 0.000065,0.012231 ± 0.000083,0.01817 ± 0.00018,0.14983 ± 0.00049,1.013 ± 0.032
GMIIIA K1132[3][all],0.431 ± 0.032,0.0787 ± 0.0031,0.21531 ± 0.00045,0.105777 ± 0.000089,0.005356 ± 0.000066,0.011188 ± 0.000083,0.01804 ± 0.00018,0.14933 ± 0.00049,1.015 ± 0.032
GMIIIA K1132[4][all],0.432 ± 0.032,0.0786 ± 0.0031,0.21497 ± 0.00045,0.105842 ± 0.000089,0.005087 ± 0.000065,0.012186 ± 0.000084,0.01867 ± 0.00018,0.14908 ± 0.00049,1.017 ± 0.032
GMIIIA K1132[5][all],0.432 ± 0.032,0.0788 ± 0.0031,0.21521 ± 0.00045,0.105458 ± 0.000088,0.005305 ± 0.000066,0.011824 ± 0.000084,0.01844 ± 0.00018,0.14880 ± 0.00049,1.016 ± 0.032
GMIIIA K1132[6][all],0.431 ± 0.032,0.0786 ± 0.0031,0.21550 ± 0.00045,0.105800 ± 0.000089,0.005028 ± 0.000064,0.011624 ± 0.000084,0.01906 ± 0.00018,0.14917 ± 0.00049,1.016 ± 0.032
GMIIIA K1132[7][all],0.429 ± 0.031,0.0785 ± 0.0031,0.21480 ± 0.00045,0.105359 ± 0.000088,0.005192 ± 0.000065,0.011938 ± 0.000084,0.01858 ± 0.00018,0.14938 ± 0.00049,1.013 ± 0.032
GMIIIA K1132[8][all],0.432 ± 0.032,0.0786 ± 0.0031,0.21555 ± 0.00045,0.105864 ± 0.000089,0.005162 ± 0.000065,0.011160 ± 0.000084,0.01853 ± 0.00018,0.15040 ± 0.00049,1.017 ± 0.032
Mean,0.4308 ± 0.0014,0.07860 ± 0.00012,0.21525 ± 0.00024,0.10561 ± 0.00025,0.00523 ± 0.00015,0.01167 ± 0.00040,0.01849 ± 0.00037,0.14943 ± 0.00050,1.0151 ± 0.0015
Nominal,0.4134,0.0794,0.2139,0.1072,0.0051,0.0118,0.0167,0.1343,1
RDEV (%),4.2,-1,0.6,-1.5,2,-1,11,11.2,1.5
